  5.411473479680e+000  6.000000000000e+000  1.129863686698e-003
  1.623442043904e+001  1.000000000000e+001  2.690151634995e-004
  2.705736739840e+001  7.000000000000e+000  6.937759479723e-005
  3.788031435776e+001  1.300000000000e+001  6.616318886068e-005
  4.870326131712e+001  1.200000000000e+001  3.704471103927e-005
