  4.600942854405e-001  1.700000000000e+001  5.208705552782e+000
  1.380282856321e+000  8.000000000000e+001  3.501650791787e+000
  2.300471427202e+000  7.300000000000e+001  1.177199706976e+000
  3.220659998083e+000  5.300000000000e+001  4.388893391057e-001
  4.140848568964e+000  3.400000000000e+001  1.707772312388e-001
  5.061037139845e+000  3.000000000000e+001  1.010091574554e-001
  5.981225710726e+000  2.000000000000e+001  4.825109358761e-002
  6.901414281607e+000  2.000000000000e+001  3.625969754809e-002
  7.821602852488e+000  1.500000000000e+001  2.117933946645e-002
  8.741791423369e+000  5.000000000000e+000  5.653034027331e-003
  9.661979994250e+000  8.000000000000e+000  7.405303789277e-003
  1.058216856513e+001  5.000000000000e+000  3.858872094223e-003
  1.150235713601e+001  3.000000000000e+000  1.959879174507e-003
  1.242254570689e+001  3.000000000000e+000  1.680408286735e-003
  1.334273427777e+001  2.000000000000e+000  9.711392845684e-004
  1.426292284865e+001  0.000000000000e+000  0.000000000000e+000
  1.518311141954e+001  6.000000000000e+000  2.250142797660e-003
  1.610329999042e+001  3.000000000000e+000  1.000199491669e-003
  1.702348856130e+001  2.000000000000e+000  5.966785672470e-004
