  1.518958796910e-001  3.000000000000e+000  2.554492772240e+001
  4.556876390731e-001  2.600000000000e+001  3.162705337059e+001
  7.594793984552e-001  6.000000000000e+001  2.688939760252e+001
  1.063271157837e+000  9.700000000000e+001  2.232304494660e+001
  1.367062917219e+000  1.140000000000e+002  1.591323366313e+001
  1.670854676601e+000  9.500000000000e+001  8.889260562739e+000
  1.974646435983e+000  1.090000000000e+002  7.308128928455e+000
  2.278438195365e+000  9.400000000000e+001  4.736140445573e+000
  2.582229954748e+000  8.800000000000e+001  3.453077787359e+000
  2.886021714130e+000  5.800000000000e+001  1.822393367649e+000
  3.189813473512e+000  6.900000000000e+001  1.775025189170e+000
  3.493605232894e+000  5.300000000000e+001  1.136760007798e+000
  3.797396992276e+000  4.400000000000e+001  7.988463537921e-001
  4.101188751658e+000  3.900000000000e+001  6.071006588504e-001
  4.404980511040e+000  3.400000000000e+001  4.588101122882e-001
  4.708772270422e+000  2.400000000000e+001  2.834388651584e-001
  5.012564029804e+000  2.300000000000e+001  2.397116840535e-001
  5.316355789186e+000  2.000000000000e+001  1.853095953747e-001
  5.620147548568e+000  2.100000000000e+001  1.741134314087e-001
  5.923939307950e+000  1.800000000000e+001  1.343291554201e-001
  6.227731067332e+000  2.200000000000e+001  1.485562807012e-001
  6.531522826714e+000  7.000000000000e+000  4.297392310905e-002
  6.835314586096e+000  1.600000000000e+001  8.969033213920e-002
  7.139106345478e+000  1.000000000000e+001  5.138790529551e-002
  7.442898104860e+000  9.000000000000e+000  4.255123995957e-002
  7.746689864243e+000  6.000000000000e+000  2.618649689636e-002
  8.050481623625e+000  1.200000000000e+001  4.849535400550e-002
  8.354273383007e+000  1.000000000000e+001  3.752743899280e-002
  8.658065142389e+000  8.000000000000e+000  2.795232140325e-002
  8.961856901771e+000  6.000000000000e+000  1.956716026227e-002
  9.265648661153e+000  7.000000000000e+000  2.135608432542e-002
  9.569440420535e+000  5.000000000000e+000  1.430126957922e-002
  9.873232179917e+000  2.000000000000e+000  5.373919790133e-003
  1.017702393930e+001  4.000000000000e+000  1.011580149387e-002
  1.048081569868e+001  9.000000000000e+000  2.146031452456e-002
  1.078460745806e+001  8.000000000000e+000  1.801634680236e-002
  1.108839921745e+001  3.000000000000e+000  6.391025199499e-003
  1.139219097683e+001  5.000000000000e+000  1.009122529920e-002
  1.169598273621e+001  4.000000000000e+000  7.659074348968e-003
  1.199977449559e+001  3.000000000000e+000  5.457151831317e-003
  1.230356625497e+001  7.000000000000e+000  1.211234126240e-002
  1.260735801436e+001  5.000000000000e+000  8.239767667375e-003
  1.291114977374e+001  2.000000000000e+000  3.142637352820e-003
  1.321494153312e+001  5.000000000000e+000  7.499538407139e-003
  1.351873329250e+001  6.000000000000e+000  8.599538031441e-003
  1.382252505188e+001  3.000000000000e+000  4.112852636032e-003
  1.412631681127e+001  3.000000000000e+000  3.937864609588e-003
  1.443010857065e+001  1.000000000000e+000  1.257937052366e-003
  1.473390033003e+001  2.000000000000e+000  2.413199917094e-003
  1.503769208941e+001  1.000000000000e+000  1.158342525842e-003
  1.534148384879e+001  5.000000000000e+000  5.564616329542e-003
  1.564527560818e+001  4.000000000000e+000  4.280495617678e-003
  1.594906736756e+001  1.000000000000e+000  1.029746753835e-003
  1.625285912694e+001  2.000000000000e+000  1.983224853259e-003
  1.655665088632e+001  4.000000000000e+000  3.822231357857e-003
  1.686044264570e+001  0.000000000000e+000  0.000000000000e+000
  1.716423440509e+001  2.000000000000e+000  1.778213617514e-003
  1.746802616447e+001  4.000000000000e+000  3.433804176818e-003
  1.777181792385e+001  2.000000000000e+000  1.658707686270e-003
  1.807560968323e+001  0.000000000000e+000  0.000000000000e+000
  1.837940144261e+001  3.000000000000e+000  2.326284283981e-003
  1.868319320200e+001  1.000000000000e+000  7.504164895977e-004
  1.898698496138e+001  1.000000000000e+000  7.265957767272e-004
  1.929077672076e+001  0.000000000000e+000  0.000000000000e+000
  1.959456848014e+001  1.000000000000e+000  6.822350699035e-004
  1.989836023952e+001  1.000000000000e+000  6.615628861367e-004
