  1.729084617769e+001 -1.745933191021e+000  8.992909197055e+000 -6.362785858986e+000  4.408954295496e+000  1.618946464183e+001  7.028252007683e+000  9.955668796021e-001  8.649126747495e+000  1.605296228244e+001  6.130146170097e+000 -5.484854638950e+000 -1.546052354592e+000 -1.353739350169e+001 -1.307219918406e+001  5.456815157813e+000  1.276074241610e+000  1.347188364059e+001  7.393461805286e+000 -4.599068864099e+000  2.007903910520e+000 -8.498927664796e+000 -3.186274698480e+000 -1.435408013158e+001 -7.377190304322e-001  1.695370772880e+001 -8.840990428166e+000 -1.298380102932e+001 -8.210650096643e+000  7.029299509769e+000 -6.296555551204e+000  1.669948041832e+001  1.739824503368e+000  3.855237979628e+000 -1.755200686233e+001 -1.267612054744e+001  7.872800437134e-001  1.756783176080e+001 -1.217373204753e+000 -3.448256207681e+000 -4.155598128534e+000  6.876729387444e-001  9.999100339568e+000  1.215318404873e+001 -4.184297792150e+000  8.898545600778e-001  7.649476227533e-001 -5.518435824257e+000 -1.391283294463e+001 -7.303321970273e+000  1.094699905245e+001  3.182704031939e+000  7.130765549700e-001 -1.939977402230e+001 -2.665527307018e+000 -5.256559283849e+000  1.164367839910e+001  1.574696934419e+001 -9.716249414592e-001 -6.644551279301e+000 -9.759256276682e-001  1.263392493228e+001 -1.615095092160e+001 -1.412579599287e+001 -1.358793795016e+001  5.397659619728e+000 -2.696585499961e+000  8.110259234385e+000 -1.602553459878e+001  1.529924983325e+001  8.623477076823e+000 -4.301860566497e+000  2.734110952820e-001 -1.168497701531e+001  1.170873484152e+001  4.779491334076e+000 -1.828337207636e+001 -9.140927187900e+000  7.446043163703e+000  1.310318433515e+001  1.563189891956e+001 -1.864299244467e+001 -1.829216008561e+001 -5.660968264338e+000  3.452669490045e+000 -8.511177344971e-001  1.588369933692e-001  5.097528194373e+000 -2.632175856900e+000  9.959415533706e+000  6.187176006131e+000  1.023587556216e+001 -5.681795081331e+000  2.609422309224e+000 -2.938526551468e+000 -2.749246512389e+000 -5.271981349129e-001 -1.517194767869e+001 -7.597323054612e+000  2.779952032212e+000  4.844726532489e+000 -5.930138687132e+000  2.239542051782e+000 -3.082835130622e+000 -1.073450903104e+001 -4.909121124331e+000  7.529484508673e+000 -1.543694784792e+001  1.078052986393e+001 -1.644008046155e+001  1.318796586503e+000  7.960483702143e+000 -1.171321361131e+001 -6.808632090864e+000 -2.409605112433e+000 -6.905380270679e+000  3.707297228369e+000  2.748698838921e+000 -5.087093903541e+000 -1.387391875805e+001 -1.672295549285e-001 -9.742343667476e+000 -7.224536145930e+000  9.607289073452e+000  8.780646793230e+000  5.961997117338e+000 -3.975081855691e+000 -6.164498242424e+000  8.963537209118e+000  3.239172512319e+000 -9.316336815971e+000  1.597739380714e-001  1.563818326464e+001 -4.610239040655e+000 -4.827622829903e+000  3.099507672170e+000 -8.339787425385e-001 -4.997493621917e+000  1.386375900836e+001  2.515853896753e+000  3.123118477183e+000  1.932933643904e+001  7.776697604840e+000 -1.517321812811e+001  1.593585371833e+001  7.572699742846e+000  7.261914680108e+000 -1.430988707534e+001  7.785162619741e+000  4.255495674377e+000 -2.701437691317e-001  3.666978659613e+000 -1.061284887196e+000  5.632813044990e+000  8.267370226823e+000  1.254626039632e+001  7.692821280984e+000  9.961845452573e+000 -1.048340718743e+001 -1.058005089182e+001  1.002341163715e+001  4.609421784719e+000 -3.213068042595e+000  5.434036983176e+000 -1.385703562650e+001 -1.509980218173e+001 -4.297043263720e+000 -1.446767659844e+001  4.103439339815e+000 -7.390048665234e+000  1.229965207301e+000 -1.666526301366e+001  7.263255072630e+000 -5.561656067296e+000  6.729049639337e-001 -1.755219542525e+000 -2.064755335362e-001 -4.316353280096e+000  1.512184167939e+001  5.751288130758e+000  2.413826092916e+000  8.248800687627e+000  9.157326841386e+000 -6.535906815505e+000  2.367349628378e+000 -1.847622897656e+001  1.804409133524e+001 -1.608507873347e+001  1.526107340456e+001 -1.156949531669e+001  7.691968430414e+000 -7.588907141902e-001 -1.487317203914e+001 -1.757756449942e+001  1.683032438965e+001 -1.361222780516e+001 -4.975070868536e-001  8.048378075600e+000  2.031532750954e+000 -1.605015010044e+001 -3.933749397292e+000  1.538754041418e+001 -2.897331094870e+000 -1.386540432337e+001 -1.917170832970e+000  1.090957534124e+000 -9.005234003875e+000  1.786787242124e+001 -4.567573795319e+000 -1.531100182788e+000 -1.561377821178e+001 -1.300089502646e+001  7.125504342909e+000  1.317841074229e+001 -1.278274844809e+001  1.107575428381e+001 -7.151521552704e+000 -1.507525389355e+001  1.970869824267e+000  1.499062987762e+000  1.060024600145e+001 -1.575888246663e+001 -6.915825136046e+000 -1.375703801943e+001  2.451074492897e+000 -1.552797376144e+001  8.233354625415e-001 -2.811904908822e+000  4.029315810530e+000 -7.722848430255e+000 -1.495883810737e+001  1.037576448328e+001  1.296069140030e+001  1.799078273822e+001  1.370435970236e+001  1.199240168659e+001  5.440188396861e+000  1.046367209573e+001  2.117040158103e+000  1.802808928649e+001 -1.393541111451e+000 -1.062302952596e+001  5.083662952446e+000  9.020545795058e+000 -2.427114750742e+000 -1.539860492200e+000 -8.889636320326e-001 -7.612936115520e+000 -1.645641662406e+001  4.786777483093e+000 -5.917583717405e+000 -1.361290324150e+001  3.666682991568e+000  1.412965813126e+001 -1.192628932122e+001  8.656029557476e+000  1.948626089546e+000  1.792877734204e+001 -3.059029624761e+000 -7.189395596332e+000  8.511053741380e-002 -1.433847133420e+001 -9.455673727756e+000  4.248084816491e+000  1.472721883409e+001  1.138824406575e+001  1.051981296038e+001 -9.969613374011e+000 -8.214948533771e+000  5.248202828631e+000  2.314661833616e-001  6.669514168691e+000  1.518689037568e+000  5.759439016879e+000 -1.086958875376e+000  5.562242246818e+000  7.970435044501e+000  1.888049895497e+001  8.039273832061e+000 -4.631322240074e+000 -7.874962269075e+000 -1.442386824143e+001 -8.817903962494e+000 -4.403629816743e+000  1.074569572413e+001  8.746928547714e-002  2.243621090200e+000  1.761407722109e+001 -5.626471617056e+000 -1.549730763614e+000  2.881649079276e+000 -8.275255654714e+000  1.526856027336e+001  7.210447879227e+000  1.939695001538e+001 -1.656159007438e+001  1.192915516617e+001  1.545287307948e+001 -7.275913751204e+000 -4.772941664246e+000 -1.505438082014e+001  3.408650176410e+000  2.201104127547e+000  1.303787637818e+001  3.369718710267e+000 -3.747342079767e+000 -8.784024295657e+000 -3.777176040130e+000 -9.472169296538e+000  1.461018537714e+001 -4.987506688961e+000 -4.074973241524e+000  7.363538146443e+000 -1.394219283774e+001  2.103817618029e+000  1.257780811736e+001  9.550511228619e+000 -9.473548084803e+000  1.082388700077e+001  8.479983450892e+000 -1.350086825252e+001 -1.246652103302e+001  3.186713422687e+000 -1.591219959721e+000  3.917209400287e+000  1.374388620362e+001  4.955738562004e+000  1.082356427476e+001 -5.600550777754e+000 -8.897088718418e+000 -1.826454632250e+001  3.723118871771e+000  2.434307623558e+000 -4.141944600788e+000  9.132949518743e+000 -3.826489456223e+000  1.846487360153e+000 -1.556760197113e+001 -4.976841578942e+000  4.815797143390e+000 -3.109762535385e+000 -1.496351276174e+000 -1.495142271264e+001  1.057400591293e+000 -2.807575738004e+000 -1.185043783511e+001  6.824267291044e+000  1.914684187019e+000 -2.081999421604e+000  1.356591321401e+001 -1.622505250384e+001  1.312069145726e+000  9.708556416489e+000  1.629998929532e+001 -2.807760586615e+000  3.464597834123e+000  6.210975336904e+000 -8.768565887515e-001 -1.801709659274e+001  1.134005979665e+001  1.315816886398e+001 -1.290130165779e+000 -1.389278321513e+001  5.034680188484e+000 -1.451523510744e+001  3.829002785916e+000 -6.854222344950e+000 -7.266044714675e+000  1.717506259616e+001  1.402964696865e+001  7.960285437740e+000  8.107240597309e+000 -2.256906463593e+000  1.981282508728e+000  1.292940982024e+001 -1.229728385812e+001  4.599115590376e+000 -9.305501088682e+000 -1.605517182411e+001 -3.191263319974e+000 -1.712552352868e+000  4.418102674277e+000  1.410592082963e+001 -7.797726571434e-001  1.179662744523e+001  4.190736811676e+000 -1.522879749216e+001 -1.819998272238e+001 -1.828584020578e+000 -1.315162296176e+001  1.463500038013e+001 -1.348676767897e+001  5.986917956263e+000 -7.600575109930e-001  1.387881765567e+001 -1.011372265413e+001 -3.254019808276e+000 -9.687424736756e+000  1.427150216016e+001  3.451981257854e+000  3.761640167452e-002 -5.456944055789e+000  4.475258454474e+000  1.820862419776e+001 -4.597778700159e+000 -5.706215125769e+000  2.117953107776e+000  2.365864767312e+000 -1.882349644588e+001 -1.564855226200e+001  1.317596429956e+001 -1.183686513044e+001 -9.335528786981e+000 -7.712772406059e+000 -8.457488704145e+000 -1.698849912504e+000  5.106412285191e-001  1.865590955599e+000 -1.663478705897e+001  9.470057515651e+000  1.981496411940e+000 -1.614864781956e+001  3.265798742275e-001 -7.182401858329e+000 -1.155290893003e+001 -1.359226386226e+001 -2.034436416530e+000  4.458424904356e+000  1.860413876012e+001  1.360955197350e+001  1.059438180896e+001  4.955179154790e+000 -1.268815360394e+001 -1.068556342484e+001  2.178177313346e+000 -4.134804562471e+000 -1.146817458607e+001  4.627214375002e+000 -1.441616924615e+001 -3.564660822969e+000  9.328521165691e-001  9.536730809595e-001  4.701284110858e+000  1.459552136646e+001  6.137092065157e+000  3.393165855517e+000  1.501139533182e+001 -9.222059577271e+000  6.371682483063e+000 -1.017926164210e+001 -4.599352068754e-001  5.036242914100e+000 -6.720865893054e+000 -6.231656432582e+000 -1.574200471279e+001 -1.473933929983e+001 -1.597899559285e+001  7.864651198993e+000  1.225529505722e+001 -3.794576363464e+000  2.625785630795e+000 -3.522053990711e+000 -3.830077560626e+000 -1.596319451844e+001 -1.995326282448e+001  1.383022696143e+001  1.073903513562e+001  1.650628315361e+001  5.921553131486e-001  1.772731939527e+001 -2.967807706118e+000 -9.470022158432e-001  7.545118434371e+000  2.333572071080e+000 -7.851485357883e+000  6.489495498847e+000 -1.261785796161e+001 -1.172016932851e+001  5.415265005415e+000 -3.829219485057e+000  1.524568097866e+001 -9.200744989574e+000 -1.400322097559e+001 -3.783227561702e+000  2.918060471675e+000 -1.045985850368e+000 -1.276422148946e+001 -1.902295076718e+000  1.285748900176e+000  1.446088111295e+001  1.823402430609e+001  1.587383572586e+001  6.846883429505e+000 -1.420076294098e+001 -4.923403520465e+000 -7.555042685038e-002 -6.566866295868e+000 -7.745074141640e+000 -6.181748587750e+000 -1.081994726991e+001  1.125286550768e+001 -1.017486477005e+001 -1.345619797031e+000  1.618353741672e+000  1.317612890613e+001 -1.366034084768e+001  1.833869536039e+001 -1.638808667487e+001 -1.419453004468e+001 -1.179455420867e+001 -1.269945055907e+001 -1.018413334677e+001 -5.944348339725e+000  1.101681349938e+001  8.450438080048e+000  1.286435495271e+000 -7.380967878316e+000  3.676878761908e+000 -3.939524730323e+000 -3.591951612828e+000  5.001516097135e+000  1.603010479571e+001  2.670854842570e+000 -5.609076670239e+000 -5.464205471905e+000  1.837718552388e+001 -5.875374766698e+000 -1.110396148362e+001  1.255196845218e+000 -2.348435098777e+000  7.947767102722e-001 -1.691903491066e+001 -5.184753285095e+000  2.494852416290e+000 -9.018857081594e+000 -2.405077936236e+000  9.067326699277e+000  1.778629083334e+000 -1.222437751894e+001 -1.658701314102e+001  8.453869367213e+000  1.226374900279e+001  4.452253022353e+000 -1.666407259101e+001  1.204036032211e+001  1.504731748478e+001 -7.522694202969e+000 -1.467699116797e-001  1.096227434945e+001 -5.095396505291e+000  2.495785597332e+000 -6.192044766742e+000 -4.812588973420e+000 -1.048025552418e+001  5.471099894062e+000  1.903044548810e+000  9.749321470730e+000  1.002431343159e-001 -1.714495325702e+001 -5.114411385581e+000  1.281967450898e+001  7.113455700478e+000 -3.965731107169e-001 -1.192593494627e+001 -2.589498607106e+000 -1.525524030637e+001 -1.819374443166e+001 -5.721962443326e+000  1.109020245382e+001 -1.827909785890e+001 -1.637424640555e+001 -4.880201317253e+000 -1.022047707598e+001 -9.968343075348e+000 -8.378351622366e+000  7.870192004369e+000 -7.419382299689e-001  1.315418280235e+001 -5.365764928781e+000 -7.115107994487e+000  9.913433225322e+000 -6.741858414284e-002 -4.014466687388e+000 -2.385792455419e+000  1.865032559927e+001 -1.242772198076e+001  1.912445819481e+000  9.964283015248e+000 -1.126664014312e+001  7.669720149806e+000 -8.450962222867e+000 -8.359225259498e+000  3.838369926359e+000 -2.255338721105e+000 -1.361206885715e+001 -1.102614502000e+001  3.743378027356e+000  4.278689680299e+000 -8.263686942000e-001  2.260019902002e+000  1.027496722900e+001  1.144258395458e+001 -1.407578527146e+000 -4.408503646073e+000 -6.702003569258e+000  1.288318007845e+001 -5.825670210083e+000  3.918615552348e+000  5.103008879183e+000  2.865872792106e+000 -8.279239144506e+000 -3.434382182993e+000 -1.812126601252e+001 -4.294892659995e+000 -1.292701927238e+001 -1.170719310101e+000  1.040712599959e+001  1.458559251641e+001  6.680817673150e+000 -7.528724823894e+000  2.490599711523e+000  9.228786761808e+000  1.770937031030e+001  1.368948013139e+001 -8.599345845048e+000 -1.142264975545e+000  6.689622921239e+000  4.086179416610e+000  6.517067170116e+000 -1.317016546660e+001 -6.252079746040e+000 -1.589990787400e+000  3.307848437895e+000  1.432975872764e+001 -4.191486838467e-001  1.220046045835e+001  4.909913489728e+000 -2.750690764839e-001  3.574709365884e+000 -9.221130815595e+000 -5.377495357119e+000 -1.279787158587e+001 -8.437585287945e+000 -1.430188991867e+001  1.966048324658e+001  1.077296726057e+001  1.208502023426e+001 -1.685967652221e+001  1.973040774471e+000 -1.230282898720e+001  1.798910647370e+001 -1.429918370848e+001  1.147087939119e+001 -9.224928398846e+000  5.205101863718e+000  4.037973152462e+000 -1.323282251687e+001 -1.338030779611e+001  2.018689334740e+000  1.241607652507e-001 -1.311024932411e+000 -4.273782133853e+000 -8.623961678960e+000  1.409464074416e+001  8.776698882064e+000 -1.521993323690e+001  1.539357788545e+001 -2.642756907281e+000  3.690950932139e+000 -4.672563959229e+000  6.920981842160e+000 -2.690869810170e+000 -1.200554507483e+000  1.137972355705e+001  3.229490354755e+000 -1.155808964295e+001  6.281774728555e+000  1.448878269537e+001 -1.323230724698e+001  2.697634506623e+000  9.028948438798e-001  1.330665986913e+001 -8.221579486918e+000 -4.916789013125e-001  4.978362830055e+000 -1.412329261160e+001 -3.592608590614e+000 -6.589008220618e-001 -1.038418802420e+001  1.187382241065e+001  6.630229422017e+000 -2.689587458041e-001  9.642801978456e+000  3.551453464551e+000  1.785964135888e+001 -1.379356858684e+001 -5.297579968797e+000 -5.623821099266e+000 -1.121158897842e+001 -1.492857320448e+000  3.850075885601e+000  1.625069266453e+001  1.312731233154e+001 -4.238972175771e+000  1.000170438191e+001 -3.340251047436e+000  1.821831715849e+001 -1.095822917965e+001  1.455256884752e+001 -1.718141386741e+001 -8.598780156764e+000  1.021607153227e+001  6.083432757634e+000  1.325023611742e+001 -4.683622530634e+000 -4.889707075932e+000 -2.092046405143e+000  1.236710734827e+001  6.055185496233e+000 -1.717733251428e+000 -4.080824334928e+000 -1.180729205774e+001  1.511839084952e+001 -1.173793093406e+001 -7.126120739045e+000  1.466096283098e+001 -3.325489145617e+000 -3.936608270349e+000 -3.775924880246e+000  1.791895065811e+001 -1.657317753489e+001  1.949916762902e+001 -1.113419225947e+001 -1.628136955994e+001  8.862117544174e-001  1.644046518326e+000  5.891998096741e+000  3.523152383760e+000  1.121250018088e+001  1.274106794042e-001 -1.032073438788e+001 -8.427393446125e+000  1.451050518980e+001 -1.235203576161e+001 -1.705516422479e-001  8.726840991206e+000  9.033907336596e-001 -1.665953101363e+001 -1.014000113355e+001  4.826379232003e+000 -7.909911921834e+000 -9.012852969057e+000 -1.322770946235e+001  1.174725230322e+001 -3.565582337709e+000 -1.457285918651e+001 -1.540053152486e+001 -1.068038001859e+001 -8.795896498739e+000 -3.598756356589e+000  1.778796201859e+001  2.369197031979e+000 -1.400778450256e+001 -1.159269265618e+001  1.412337898212e+001  1.003873641138e+001 -9.502006307817e+000  4.502016237676e+000  1.358368264102e+001  1.193778093782e+001 -1.338775103878e+001 -1.062645285838e+001 -4.777329612083e+000  1.287474819378e+001  5.761173542271e+000  1.842812527913e+000 -1.172901187872e+001  3.986851066764e+000 -1.300427900309e+001 -7.424482779339e+000  1.488988634430e+000 -7.211571446260e+000  5.337895256797e+000 -9.707633929727e+000 -6.271811560772e+000 -1.360615107414e+001  4.491710979636e+000 -1.688844367231e+001 -2.093099930748e+000  1.859124286133e+000  1.084162670247e+001 -1.089011571482e+001  1.205527396587e+001 -2.273459992943e+000 -4.322704835161e+000 -1.279793579623e+001  7.584907873392e+000 -1.141982588769e+001  5.171257397237e-001 -4.464198987300e+000  7.800843118754e+000 -1.545989999923e+001  5.515825006244e+000  2.523471153468e+000 -8.485869528317e+000 -7.999538462817e-001 -9.198414578846e+000  1.227571266331e+001  1.495463850431e+001  6.580616421062e+000  1.072924319398e+001  4.101696575492e-001  8.416339210275e+000 -3.125445500311e+000 -1.123420890792e+001  1.081988915732e+001  3.129258568669e+000  1.062044028650e+001 -1.288830824024e+001  8.992665522408e+000  1.906397921960e+001 -4.855984117579e+000 -1.746788690297e+001 -1.749548426694e+001 -1.269017331108e+001 -4.795899282759e+000 -1.425557575662e+001  1.854549562146e+001  5.634419070596e+000 -9.069188193954e+000 -1.337954257028e+001 -3.525509422654e+000  2.940317728535e+000  3.110800680187e+000 -1.311025698885e+001 -1.029526102142e+001  1.493088197199e+001  1.066576962645e+001  1.786954138305e+001  8.374417360559e+000 -1.667030120869e+001 -9.762266677114e+000  1.139663745899e+001  4.086227560461e-001  3.070050934985e+000  1.005906942044e+001  8.976000953614e-001 -1.448644271812e+001  4.132910734956e+000  4.712796954171e+000 -2.824306848137e+000  1.029828505109e+001 -3.226207248516e+000 -2.526820554700e+000  9.581049498684e+000 -4.944626036770e+000  1.586412433348e+000 -1.142205404036e+001  1.429485882217e+001 -1.479972337821e+001 -6.825793566394e+000  7.936549460011e+000  6.369243508949e+000 -1.536948456839e+001 -1.132984728300e+001 -9.051085758347e-001  2.694762528099e+000  9.595817840469e+000 -8.138008590879e+000 -1.823045419619e+001 -1.235417604648e+001 -9.074862011267e+000  6.138997205904e+000 -1.052954782552e+001 -1.436092732766e+001 -6.346524054498e+000 -1.003138592226e+000 -1.120205707334e+001  1.448048612442e+001 -1.051084031642e+000  8.996275914322e+000  6.120372564050e+000 -8.124789914384e-001 -1.541362348413e+001  9.376946997254e+000  7.176266287061e+000  1.238379718667e+001 -7.839745700593e+000 -1.450199058035e+001  1.737757666997e+001 -1.015674033877e+001 -1.034579521680e+001  4.756775576907e+000 -1.841674496059e+001  1.125141939105e+001 -9.265075320213e+000  1.949405531523e+001 -5.379850528281e-001  8.316182037461e+000  1.924185043720e+001  1.682674801072e+001  2.465902250435e+000 -1.445313292127e+001  1.204235152198e+000 -1.294846652521e+000  9.620749155811e+000  1.865346936863e+001  9.796595020561e+000 -7.343618485497e+000 -3.930118679763e+000 -1.824010846195e+001  1.407644543973e+001  8.446254992723e+000 -6.931636814403e+000  5.836120357563e+000  1.017997165471e+001  1.701142702740e+001  7.579152710345e-001  1.821685573971e+001 -1.623149998840e+001  1.530428984393e+001  1.202640833548e+001  6.681641917084e+000 -6.287062237236e-001 -1.417945398271e+001 -1.118949060934e+001 -5.258319292559e+000  5.587812996338e+000  1.120630688086e+001 -1.953533978800e+001 -1.253020532076e+001 -1.794697243174e+001 -6.208152326715e+000 -1.380337322483e+001 -1.063885174169e+001 -1.210675237377e+001 -5.759629197364e+000  1.322185318153e+001  1.407965442888e+001  9.079493618127e-001 -1.353305327375e+000  9.967988010743e+000 -1.336452399075e+001 -5.670036539692e+000  1.048205992646e+001  6.249062203405e+000  1.208420578159e+001 -8.887518472317e+000  8.151636073877e+000 -4.593443245045e+000 -1.568209130937e+001 -2.877850070733e+000  5.140543487332e-001 -1.661846219150e+001  6.337871308583e+000  1.127636582587e+001 -1.442179127804e-001 -1.395302184930e+001  2.467809410212e+000 -1.715926225636e+001 -2.801399633419e+000 -5.232671019487e-001  1.790782511270e+001 -1.064358085040e+001  1.815719498873e+001 -9.473054187483e+000 -4.752910982990e+000  1.644280319363e+001 -1.065516750991e+001  3.115219323359e+000  5.843068998593e+000 -1.793068043995e+001 -7.126567201670e-001 -5.212900876252e-001  7.092916389993e+000 -3.490259183649e+000  7.090179720494e+000  1.072290977452e+001 -1.165164265655e+001  9.923221780854e+000 -4.952503693971e+000  5.328798213794e+000 -1.796145011814e+001 -1.665287864858e+001  2.051450936584e+000 -1.739654145118e+000  1.239598827082e+001 -8.171825454902e+000 -2.811241293378e+000 -3.601639844304e+000 -9.975750293073e+000 -6.821537965582e+000 -5.059425823165e+000 -3.234137380679e+000  1.181697502906e+001  1.265960256798e+001 -1.055020459974e+001  7.340306777048e+000  1.055822252812e+001 -8.670343565905e-002
