 -3.594970500556e+000 -1.671351777383e+001  4.731926814700e+000 -1.145553642912e+001 -6.921218085984e+000  1.323742282920e+001  2.403342926223e-001  1.544489894070e+001 -1.176480652822e+001 -9.259230396928e+000  1.534702832429e+001  1.196329852195e+001  1.349389371579e+001  9.212993999443e+000  7.643331836268e+000 -3.415049940661e-001 -5.464212769399e+000  1.438694654394e+001  2.277314710561e+000  1.251456665818e+001 -5.959172825551e+000  2.567989091594e+000  1.660666966437e+001 -1.387396319252e+001 -5.089227631080e+000  6.246253968546e+000  8.603855694482e+000  3.590912336095e+000 -1.188891011519e+001 -8.718317733797e+000  1.554823420124e+001  1.954125171528e+000 -1.150351155295e+001  1.680350216116e+001  7.897274579739e-001  7.563642074635e+000  1.334315398232e+001  3.753968975806e+000 -3.320757688979e+000 -1.127270710794e+000 -1.275009241037e+001 -1.653377989473e+000  1.422324375292e+001 -7.252207943729e+000 -2.386600882049e+000 -1.736304894834e+001 -9.573226469025e+000 -3.837414353001e+000  1.962173025633e+000 -1.735709368376e+001 -1.975599838743e+000 -1.586321001055e+001  7.093189946044e+000  3.276527774509e+000 -1.026120081861e+001 -1.300977244854e+001  3.173843820579e+000 -4.529432887966e-001  1.402775494994e+001  1.691744984395e+001  4.112581376751e+000  1.724672121432e+001  1.174390499182e+000  4.323728003319e+000  6.602810793111e+000 -2.139798051069e+000  1.338087333662e+001  4.433242711493e-001 -1.490660347417e+001 -9.409626455953e+000  3.976763711432e+000 -7.469847827527e+000 -3.553764152876e+000 -1.127199683133e+001 -1.079724898441e+001  6.394343830101e+000  4.035281994846e+000  1.633354732029e+001 -1.711178332248e+001  1.761177096536e+001  1.262165421772e+001  4.832073124886e+000 -4.663941568051e+000 -1.483244847404e+001  5.186620089404e+000 -1.710357533978e+001  1.778495111625e+001  4.544737779818e+000  1.819889700943e+001 -1.249480407897e+001 -3.011898457951e+000 -6.137701167522e-001  5.028238921515e+000  4.634442372083e+000 -1.637062142360e+001  6.795674797815e+000  4.518381343953e+000  7.706193021414e+000  1.523822701142e+001  2.240778087931e+000  8.917060856413e+000 -2.830701093141e+000  3.542084687999e+000  2.412729245364e+000  7.997666496192e+000  3.310037615372e+000  7.847908168884e+000 -8.793557211232e+000  1.588803067118e+001 -1.033958939351e+000 -1.343554954815e+001 -1.008472938612e+001  1.599238965172e+001 -1.699141165943e+001 -1.556077941577e+001  1.685290877246e+001  3.372357090210e+000 -1.559177335956e+000 -1.560261400051e+001  7.066968968574e+000  1.144643516023e+001 -3.965267902023e+000  1.558562016872e+001  1.247347521257e+001 -8.781733298213e+000  1.896501694589e+001 -1.294620852293e+000  1.137942528372e+001 -8.520918006263e+000  6.120065810548e+000 -1.290307500934e+001 -1.669694053175e+001 -4.873092401185e+000 -5.929103205037e+000 -1.035300468912e+001  1.782521454557e+000 -9.233470992623e+000 -1.167377619185e+001  1.371107736958e+001  7.994838673205e+000 -1.101522015394e+000  4.493611151130e+000  9.288218548579e-001  1.606051579546e+001 -5.162288700447e+000  1.203950019957e+000 -1.205606658748e+001  1.936292635585e-001 -2.377877563233e+000  1.615136450405e+001  3.684204249256e+000  1.075845744723e+001  2.217124526740e+000  8.485882929950e+000 -4.258888948661e+000  7.986858326415e+000  1.129987781094e+001 -8.348633835993e+000 -1.276973991464e+001 -2.135973294767e-001 -9.951820148709e+000  1.392402440256e+001  1.112314145772e+001  1.000790051907e+000  7.703006223676e+000  4.572684241623e+000 -1.130871149086e+001  2.401297569422e+000 -2.920404697350e+000 -1.740046133409e+001  5.732695322415e+000  3.123270997604e+000 -1.417070197030e+001  2.876058120675e+000 -1.727610984178e+000 -4.203376864630e+000 -9.068232888786e+000 -1.440586950803e+001 -5.484449905363e-001 -7.767650192745e-001  1.693014725683e+001  1.181478128087e+001  4.869054519066e+000 -1.265463806664e+001 -1.169122871805e+001  4.571541366328e+000 -4.726304043268e+000 -6.799314479590e+000  1.305637957525e+001 -1.752673771557e+001  2.711423709544e+000 -8.951881395283e-001  9.489290881151e+000  2.050898478822e+000  4.383889537857e+000  9.068373965449e+000 -1.628545161684e+001 -1.053354559971e+001 -6.789697628533e+000 -1.089747567560e+000 -1.787110160901e+001 -5.065360973612e+000  1.048510181940e+001 -1.136428049524e+001  1.434843612363e+001 -7.171905852667e+000 -9.872318789423e+000 -1.246550771074e+001  1.695257702124e+001 -9.223488280096e+000  5.324312240733e-001 -1.140160627923e+001  1.423989013383e+001 -1.433214549768e+001  8.489244420209e+000  2.866611422950e+000 -1.620138180585e+001 -2.806993464796e-001  1.772426549197e+001 -1.720121389817e+001  8.594062696853e+000  1.139093747219e+001  1.776265855097e+001  1.155930291507e+000  4.862180421122e+000 -2.183274416616e+000  1.795275705256e+001  5.811748593728e+000  7.737159892985e-001  5.203356840983e+000  7.433073897145e+000  1.725208220356e+001 -5.725096595971e+000  6.107231064196e+000  5.173818742111e-001 -2.171528874041e+000  1.524795758743e+001  7.187951866556e+000  1.290221498440e+001  1.000969671644e+001 -1.103487431025e+001  2.281905156251e+000  1.780938144684e+001  1.292236306150e+000  1.494686021707e+001  1.933462737869e+001  3.644905637261e+000 -1.286226759613e+000 -4.606588612233e+000 -1.385173079104e+001 -1.047363280071e+001  1.504486843201e+001 -2.968272370411e+000 -1.069308683442e+001 -3.390318138538e-001 -1.864717702741e+001  2.888854891249e+000 -6.100560220550e+000 -1.555956678457e+001  2.918940555611e+000  1.740592291975e+001 -5.230896294693e+000  1.721943305289e+001  6.188352018784e+000 -6.661799369505e+000 -1.758857418412e+001 -1.344320169022e+001 -7.800214421947e+000  1.554845952405e+001 -1.939866009673e+000 -7.742858366584e+000  7.346233902289e+000 -2.281242880312e-002 -1.535816203118e+001  1.210153549309e+001  1.645622659142e+001  9.574908606827e+000  3.310926836576e+000  1.655662218520e+001  1.423566615002e+001  6.290605753252e+000 -3.707522756241e-001 -1.324139273461e+001  1.623137745665e+001 -8.238091212642e+000 -3.198726234343e+000 -6.732351291697e+000 -2.277640431120e+000  1.712400412522e+001  9.959730478190e+000  9.173901904173e-002 -1.227275847280e+001 -5.158856929540e+000 -5.243760563620e+000  5.292862760895e+000  5.603987043863e+000 -1.049173479464e+001  4.874058956200e+000  7.783596162764e+000 -8.791535037623e+000 -8.813992429323e-001  6.179173697815e+000 -4.830009611865e-001 -1.632074475234e+001 -6.800500959063e+000 -1.839658766794e+001  3.158862309684e+000  8.240892398996e+000  1.045191322387e+001 -3.971013654830e+000  2.917739554133e+000 -1.833121934592e+001 -5.663683294222e+000 -2.192534793825e+000 -9.530821322622e+000 -1.798489987231e+001  1.196459652539e+001  1.477768352399e+001 -7.962175729163e+000 -1.532441886920e+000 -2.237347296093e-001 -1.517512310880e+001 -1.065286447630e+001 -9.692153693265e+000 -7.358183942912e+000 -1.330585812221e+001  1.715266316627e+000 -1.155714524231e+001  7.611276779322e+000 -8.438064063735e-001  3.518245013461e+000 -7.387802295701e-001 -1.094984865178e+001  1.207029828127e+001  9.122539087078e+000  1.855682680016e+001 -3.395866311454e+000 -3.120823087018e+000 -1.905933451277e+001 -4.916919115851e+000  1.965540870595e+000  1.217780873006e+001 -8.361395095667e+000  2.160236599447e+000 -4.568976362971e-001  1.185210354539e+001 -2.917225993650e+000  9.148969702725e+000  2.108788603683e+000  1.571197043336e+001 -5.538476093387e+000  1.708167163302e+001 -3.392955052002e+000  1.381811296474e+001  9.347845617468e+000 -1.649260981039e+000  1.906248658369e+000 -1.085449165081e+001 -6.205606363269e+000  5.211839031277e+000 -1.532616047620e+001  4.581191981825e+000  1.681862613931e+001 -1.782251001920e+001 -5.445297702215e+000  1.726500372304e+001 -8.993376884905e-001 -5.728877236744e+000  8.748835980798e+000  8.614874134874e+000 -7.013064700050e+000  1.455913215378e+001 -7.413336851869e+000  1.616254114463e+001 -1.719114290514e+001 -5.083451103410e-001 -6.205551681245e+000  1.012883228718e+001 -4.306365825438e+000  2.992117388413e+000  1.457079233206e+001 -3.426475232940e+000  9.625538005055e-001  1.188060907467e+001 -4.875409275172e+000  9.368216560276e+000 -1.008588044165e+001  4.022236802919e+000  1.306689758436e+000  1.452338455895e+001 -1.103612350575e+001  4.793159712022e+000  1.842339479318e+000 -1.467991829551e+000  6.526177368400e+000  6.218191939260e+000  2.798517133923e+000  1.206086554435e+000 -6.658252651293e+000  5.600869261823e+000 -6.866058627527e+000 -6.320280988414e+000 -5.892621304830e+000  4.281364738332e+000 -4.014569495949e+000 -1.285864889476e+000  1.114744399336e+001 -1.035436639432e+001  1.046462074975e+001  7.914364680461e+000  1.696415334474e+001  1.622768054858e+000 -7.879656741141e+000 -1.131502855138e+001 -1.631250322350e+001 -3.427102141018e+000 -4.674870123956e+000  1.089717597801e+001  1.738611920527e+000 -8.110814995552e+000  6.993342156067e+000  9.549193790706e+000 -1.700003362444e+001  2.435404806729e+000  6.135367078450e+000 -1.441752634133e+001  1.763364312623e+001 -5.598976322043e+000  1.778071320261e+000 -5.646290812494e+000  2.807723345634e+000 -6.137811674758e+000 -4.864761440068e+000  9.410967334976e+000  1.065714208583e+001 -1.323629993465e+001  4.784396753957e-001 -5.291989552407e+000 -1.156130424959e+001 -8.445334462163e+000 -1.839860238296e+001 -1.230109887871e+001  5.077882239746e+000  3.879088297048e+000  1.065092303545e+001  2.587008409555e+000  7.099999824367e+000  1.475585068199e+001 -1.355038284571e+000  1.681842046810e+001 -1.246065503947e+001  1.784326361294e+001 -1.563872784064e+001  9.065228464036e+000  6.850720477551e+000  1.130837115212e+000  1.181117202551e+001 -6.963199725363e+000 -1.290792734520e+001 -8.361920625418e+000 -1.245851270663e+001  8.749873385996e+000 -8.354371996382e+000 -4.453473873401e+000  1.036467605755e+000 -4.980982341645e+000  2.107581701403e+000 -7.084662296904e+000 -9.040598984990e-001 -4.900680048946e-001  2.581664046551e+000  1.812180576672e+001 -1.184691924900e+001  3.756321768859e+000 -6.223937941912e+000 -2.120628243570e+000  9.200846766637e+000  3.934086701752e+000 -5.636763527502e+000 -3.603549860986e+000  6.652539959463e+000 -1.893727562981e+001  5.196385698078e+000 -5.977387277734e-001  1.776205586464e+001 -4.894294855580e+000 -1.278268426911e+001 -1.368629030073e+001 -8.738859841781e+000  8.624548197974e+000 -3.918248282556e-001 -1.134486543561e+001 -1.892738062749e+001 -6.128743409854e-001  8.858505764485e-001  1.170812422512e+001  1.688976180706e+001 -1.765984446926e+001  1.546065071520e+001  7.581066952796e+000  1.385643887322e+001 -1.867503776867e+001 -9.723237683173e-001 -6.641381104109e+000 -6.548873379878e+000  7.168168726605e+000 -9.978626310216e+000 -1.604502228953e+000  9.878219089424e+000 -1.779573228183e+000  1.037366169020e+001  1.034246034853e+001 -1.555700042298e+001  1.405263433072e+001  6.362463956821e+000 -1.258405003519e+001  8.275559357828e+000 -7.800853144811e-002  1.526731540169e+000 -5.388857997050e+000 -9.892557848855e+000  1.212278429903e+001  3.424201453832e+000 -2.567035988395e-001  1.507711579919e+001 -1.105420699544e+001  3.884649355807e+000  7.808905839508e+000  2.873328848903e+000 -4.586538625601e+000 -7.524618512080e+000 -1.988665394235e+000 -7.052719673584e+000 -9.877406407031e+000 -2.661093200909e+000  1.610400699595e+001 -1.182873373282e+001  9.668302730111e+000 -6.682271645380e+000  9.483596445123e-001  1.085572096649e+001  1.002507507145e+001 -8.485880061387e+000 -3.047666267351e+000  1.610578926727e+001  1.255045042380e+000 -7.619695456697e+000  7.625419494812e+000 -1.395341314475e+001 -1.345174551094e+001  1.158732065581e+000  1.061728221432e+001  1.363443989111e+001  5.562133250960e+000 -1.267183454703e+001 -1.137860758399e+001 -1.453096934807e+000  6.038051592299e+000  6.230194469476e+000 -6.774786946182e+000  6.978851445267e+000 -6.684941961021e+000 -1.435043524798e+001 -9.987224912303e+000 -8.573308164504e+000  1.190588528015e+000  8.093101139209e+000 -6.557022107766e+000 -1.228219572159e+001 -9.934694532630e+000 -1.027365256281e+001 -8.819598867221e+000  1.021164946601e+001  1.317800867989e+000  9.780873166403e+000 -4.170934809197e+000  9.578016510338e+000 -6.424054367229e+000 -7.476929179439e+000  6.408033615658e+000 -1.457852158215e+000 -1.462307816098e+001  1.238202329142e+001 -9.480090108561e+000  1.080286123353e+000 -1.163374110106e+001 -9.050808490415e+000  9.710845789689e-001 -1.029937001713e+000 -1.416047563092e+001 -7.401530572321e+000 -6.251240477654e+000 -1.298651406028e+001 -1.861152467540e+001  4.492741855727e+000 -4.283891523432e+000  3.706234539971e+000 -8.227740352661e+000  6.496059786630e+000 -1.845266324796e+001 -1.816821241571e+001 -1.399693972749e+001 -1.850710256496e+001 -8.024787397052e+000 -1.127046770291e+001  1.158609222519e+001 -7.125447474433e+000 -9.027192211788e+000 -1.430582659075e+000  1.011296180718e+000 -1.968620252395e+000 -1.070368409377e+001  1.347564206526e+000  5.991318883806e+000  3.641491706842e+000 -9.862417876876e+000 -1.157394421790e+001 -1.176867136053e+001 -9.102818315282e+000  1.467158322955e+001 -1.319979714417e+001 -1.859832755705e+000  7.526578881479e+000  3.391864084959e+000  1.059809110485e+001 -1.246714035531e+001 -2.263469721616e+000 -1.558322280696e+001  1.018750946571e+001  1.042535586064e+001 -9.043852244502e+000  1.275314487234e+001 -1.256524637966e+001  9.826283585871e-001  1.012986959198e+001 -1.048004455686e+001 -2.013674753129e+000  3.473764652222e+000  1.666731529752e+001 -2.444053205906e+000  7.945903603211e+000  8.090860556776e+000  7.324996936748e+000 -1.481472411203e+001  2.728710481281e+000  4.477895045274e-001  1.194815594283e+001 -1.191120084430e+001  8.380523062754e+000 -7.147605217040e+000 -5.421301356123e+000  7.614646549943e+000  1.180868341877e+000 -5.682469695633e-003  1.707652884362e+001 -1.785606657641e+000 -7.706527365371e+000 -1.446278205636e-001 -1.899056791526e+001 -1.822765348063e+001 -5.539473437045e+000  5.659381035582e+000  7.017656957454e+000  2.527794066437e+000 -2.100784575324e+000  6.212796115861e+000  1.310936684424e+001 -3.596663035131e+000  1.859361315709e+001 -1.234900039122e+001  1.808146320165e+001 -7.502692571859e+000 -3.725899653738e+000  2.117242045918e+000 -1.702498282239e+001 -1.577120187532e+001  5.166843785611e+000  5.570730207634e+000  2.106105799553e+000 -1.062975541367e+001  2.976337780551e+000  1.499255570141e+000  9.850187933934e+000 -1.834411161871e+001 -1.261547069653e+001 -1.287775365861e+001  2.591632591551e+000 -1.426729395977e+001  1.448852966785e+001 -1.130920342404e+001  4.836477792725e+000  1.837368339969e+001 -6.637266995355e+000 -1.216968953350e+001 -4.139598679166e+000  1.558901142096e+000  4.399337763629e+000  2.834495626854e+000 -1.025123665678e+000  1.677558207528e+001  1.071694585027e+001 -1.735547370831e+000 -4.286818005331e+000 -1.075535720144e+001 -1.639650914417e+001  7.249733974247e+000 -1.831387913564e+000  1.131522298681e+001  1.148537047196e+001 -9.690016485726e+000 -4.026106874016e+000 -2.262963725855e+000 -6.939187016072e+000  1.305112296654e+001 -1.813894985560e+001 -9.233945843078e+000 -1.392071793913e+000  1.728401303844e+001 -6.834377527902e-001  8.171138032355e+000 -4.368052394459e+000 -1.516749325443e+001  2.694828706641e+000 -1.302248090031e+001  2.968547238217e-001 -1.150993146691e+001  8.093424225929e+000 -4.392161156605e+000  1.396795568628e+001  4.131088517633e+000 -9.453994229168e+000 -2.601379637594e+000  5.505413207187e+000 -8.659327853395e+000 -9.095395440535e-001  1.967577587131e+001 -3.976651857640e-001  8.350679635543e+000 -8.875473669623e+000  7.656844441477e+000 -7.775549544634e+000  3.611016597073e+000 -1.038561620102e+001 -3.034887707370e+000  1.203414304263e+000 -1.412281196153e+001 -1.097029724610e+001 -1.056219989735e+000  3.814684525092e+000 -1.476669440590e+001 -3.263893761762e+000 -1.591908221304e-001 -1.899200622396e+000  1.478756320048e+001 -1.036432909227e+001  1.058144363645e+001 -4.656465618792e+000  6.045242675973e+000  7.895251461212e+000 -1.203681333677e+001  4.942253969351e+000  5.042820274393e+000 -2.702627519230e+000 -2.061567091791e+000 -9.844606131250e+000 -1.277199752025e+001  1.734768880724e+001  3.617653042648e+000  2.080974041592e-001  1.224589907405e+001  7.867599129732e+000 -1.144507135671e+001  2.041186884578e-001  1.284637968998e+001 -1.268531259113e+000 -1.758125406977e+001 -4.017335546017e+000 -1.908008042751e+001  3.488703771700e+000  1.295835549583e+000 -1.368836113122e+001 -5.387792446279e+000  1.316007225118e+001 -1.604184537745e+001  6.674705317016e+000 -6.499946148676e+000 -1.911456905551e+001 -6.731267162838e+000  5.426031471517e+000  1.513202285803e+001  1.168892226344e+000  5.391049154805e+000 -9.058444073116e-002 -1.793612302988e+001 -1.444348077522e+001  8.610866931117e+000  8.888632908257e+000  1.630508374481e+001 -1.663993805481e+001 -7.844511784045e+000 -1.190579575300e+001 -1.001196675291e+001 -1.303397124929e+000  1.590340781003e-001  9.299214222928e+000 -1.960545699107e+001 -6.396419402193e-001 -5.288128151678e-001 -6.613955311136e+000  1.776644175996e+000 -1.669199164843e+000  5.643425298908e+000  3.056093156443e+000  9.748553742627e+000 -5.290860070168e+000  6.760395763157e+000 -1.702873274032e+001 -4.597699199232e+000 -5.894447778293e+000  6.439812133910e+000 -7.463674340599e+000 -4.581555039848e+000 -8.873944388369e+000  9.504039998542e+000  1.217592898335e+001 -6.004116992129e-001  1.563684563342e+001  3.373810956317e+000 -1.026341352737e+001  1.911494412064e+001 -7.621028992855e+000  1.968165148063e+000  9.868958126857e+000 -1.143778990713e+001  1.228928952780e+001 -6.283639932177e+000 -2.426133595909e+000 -5.708189735642e-001 -7.831024789240e+000 -1.341780348202e+001 -7.391933094546e+000  9.545291796853e+000  1.550043114933e+001  1.004513122183e+001 -3.143948315903e+000 -8.995881615347e+000 -4.992709931029e+000 -5.802598823328e-001  1.765488865285e+001 -2.234030216386e-001 -7.224538609095e+000  3.262317149620e+000 -1.519002145366e+001  1.907849634638e+000 -1.127300886723e+001  1.720389243701e+001  7.290751817738e+000 -1.209393337892e+000  1.155689153245e+001  9.014215637691e+000 -1.855568994563e+001  9.851600972790e-001 -4.034712411792e+000 -3.006622190528e+000 -3.627718813348e+000  1.292874200900e+001  1.916889881290e+001  1.208916743866e+000  6.594788554591e+000  9.511348442531e+000  1.527496794560e+001  1.404147417764e+001  4.764247671584e+000 -5.316382614850e+000  1.259200684194e+001 -1.416263353041e+000  1.352050692693e+001  5.315675830672e+000  3.656624707591e+000 -5.189434829850e+000  4.243921208662e+000 -1.023066937999e+001 -1.753650001345e+001 -1.061415251355e+001 -9.373430156911e+000  1.751482368498e+001  2.020919600017e+000  7.922682012347e+000  4.845206906880e+000 -2.105192369873e+000  1.703045392390e+000  1.452074611565e+001 -3.281582974738e+000 -3.174570879413e-001  5.695894862707e+000  1.336554888074e+001 -2.520851086089e+000 -2.966237098627e+000 -1.207554435076e+001  3.972656847227e+000  1.061575623852e+001 -1.592202396628e+001  1.528124084971e+001 -1.367463984631e+001 -4.647866796186e+000  4.651143198368e+000  8.555926141525e+000 -1.178957846269e+001  8.344611574179e+000  1.781956960144e+001  2.450439318102e+000 -1.839814901098e+000 -1.203724117282e+000 -5.601488655334e+000 -2.039850966735e+000 -1.834370565339e+001  1.817232621563e+000  9.662509031566e+000 -7.596812649065e+000  2.542719378437e+000 -4.684024450400e+000  3.411568545679e+000 -1.592894223374e+001 -1.433900678892e+001 -2.499768621932e+000 -1.181951595906e+001 -5.234891730406e+000  2.080800148192e+000  6.402277680807e+000 -6.639834789414e+000 -1.027341414731e+001  3.997365579416e+000 -1.826501810358e+001  1.511189669815e+001  8.659442135850e+000  1.151969127489e+001  1.772003754289e+001  1.774324263539e+001 -7.073893581441e+000  1.866971760337e+001  5.648415065586e+000 -1.274467635223e+000 -1.083926745352e+001  1.316544435156e+001  1.949201026193e+000  1.664385790243e+001 -2.661789122391e+000 -8.918435026611e-001  3.144173160525e+000  1.714327507279e+001 -1.580073390980e+001  1.548568341972e+001  1.189580507148e+001 -1.977985215840e+000 -1.880910816942e+001  9.999536688833e-001  1.712623367074e+001 -3.890724208400e+000  4.319826943434e+000 -1.837633002789e+000 -4.530333080241e+000 -6.754063942082e+000  3.526437536622e+000 -3.129572440838e+000 -5.577204752400e+000  1.702328468645e+001  3.233539664299e+000 -1.344196467849e+001 -1.112079159842e+001 -4.346855771739e-001  1.887894799095e+001 -6.578866966505e+000 -1.323578079593e+001 -1.493321631070e+001  4.093784331900e+000 -1.441461200314e+000  1.142180138441e+001 -1.740930427498e+001 -2.886621705803e+000  5.651782348335e+000 -1.638655825636e+001 -2.510855437206e+000  1.267175882315e+001  5.151413413920e+000  9.083836676523e+000  9.065644623048e+000  1.510352556433e+001 -9.388881754901e-001 -6.951266638578e+000  6.720473698031e+000  6.383895787978e+000  6.122894355887e+000  9.133799386272e+000 -4.691004545383e+000 -4.245145763041e-001 -9.556607834239e+000  4.736080968205e+000 -8.787224567900e+000  1.024460425321e+001 -1.010619931983e+001
