  1.562206102141e-001  5.000000000000e+000  3.913599847407e+001
  4.686618306424e-001  3.000000000000e+001  3.354514154921e+001
  7.811030510707e-001  5.600000000000e+001  2.306964120577e+001
  1.093544271499e+000  8.600000000000e+001  1.819295064200e+001
  1.405985491927e+000  7.800000000000e+001  1.000855042944e+001
  1.718426712356e+000  7.100000000000e+001  6.106936025625e+000
  2.030867932784e+000  8.400000000000e+001  5.177045467436e+000
  2.343309153212e+000  6.300000000000e+001  2.917831838895e+000
  2.655750373640e+000  6.400000000000e+001  2.308482859300e+000
  2.968191594069e+000  4.900000000000e+001  1.415250129321e+000
  3.280632814497e+000  4.900000000000e+001  1.158709320380e+000
  3.593074034925e+000  3.800000000000e+001  7.492029934583e-001
  3.905515255354e+000  4.100000000000e+001  6.842541311032e-001
  4.217956475782e+000  4.800000000000e+001  6.868475052123e-001
  4.530397696210e+000  2.400000000000e+001  2.977064860151e-001
  4.842838916639e+000  1.700000000000e+001  1.845525586849e-001
  5.155280137067e+000  2.900000000000e+001  2.778320577107e-001
  5.467721357495e+000  1.500000000000e+001  1.277562518196e-001
  5.780162577923e+000  1.500000000000e+001  1.143213197879e-001
  6.092603798352e+000  1.400000000000e+001  9.603926005907e-002
  6.405045018780e+000  1.500000000000e+001  9.310705426028e-002
  6.717486239208e+000  1.300000000000e+001  7.336236195572e-002
  7.029927459637e+000  1.100000000000e+001  5.668149877746e-002
  7.342368680065e+000  8.000000000000e+000  3.778973902143e-002
  7.654809900493e+000  1.100000000000e+001  4.780632795278e-002
  7.967251120921e+000  7.000000000000e+000  2.808323826945e-002
  8.279692341350e+000  6.000000000000e+000  2.228913059748e-002
  8.592133561778e+000  6.000000000000e+000  2.069775150678e-002
  8.904574782206e+000  4.000000000000e+000  1.284727073421e-002
  9.217016002635e+000  4.000000000000e+000  1.199111404797e-002
  9.529457223063e+000  3.000000000000e+000  8.413328228034e-003
  9.841898443491e+000  5.000000000000e+000  1.314611974272e-002
  1.015433966392e+001  5.000000000000e+000  1.234963662798e-002
  1.046678088435e+001  4.000000000000e+000  9.298722536162e-003
  1.077922210478e+001  2.000000000000e+000  4.383757880042e-003
  1.109166332520e+001  6.000000000000e+000  1.242084056305e-002
  1.140410454563e+001  2.000000000000e+000  3.916537250345e-003
  1.171654576606e+001  5.000000000000e+000  9.276131423103e-003
  1.202898698649e+001  3.000000000000e+000  5.280323607925e-003
  1.234142820692e+001  4.000000000000e+000  6.688485105588e-003
  1.265386942735e+001  2.000000000000e+000  3.181141920266e-003
  1.296631064777e+001  4.000000000000e+000  6.059376578142e-003
  1.327875186820e+001  5.000000000000e+000  7.221996396766e-003
  1.359119308863e+001  3.000000000000e+000  4.136268994970e-003
  1.390363430906e+001  4.000000000000e+000  5.269954347628e-003
  1.421607552949e+001  2.000000000000e+000  2.520431394241e-003
  1.452851674992e+001  1.000000000000e+000  1.206597763961e-003
  1.484095797034e+001  3.000000000000e+000  3.468990853072e-003
  1.515339919077e+001  3.000000000000e+000  3.327419453655e-003
  1.546584041120e+001  3.000000000000e+000  3.194340781451e-003
  1.577828163163e+001  3.000000000000e+000  3.069088888308e-003
  1.609072285206e+001  1.000000000000e+000  9.836872809871e-004
