  2.939567324760e+000 -1.115862252343e+001 -1.002283936445e+001 -2.597113806563e+000  6.237469878152e+000  7.263671205215e+000 -1.229672675038e+001 -3.364426088227e+000 -6.925618833292e-001 -3.543986382320e+000  6.386687766919e+000 -7.724709352979e+000  7.385994115589e+000  1.534108790388e+001  3.800205195857e+000 -5.929721082688e+000  9.853209664457e+000 -4.127046961715e+000  1.790913129106e+001  1.478988785982e+001 -4.199832388235e+000  1.544600366275e+000 -8.278511215655e+000  1.858354810620e+001  1.504853273042e+000  4.907409923238e+000 -1.515199167173e+001 -2.999296177650e+000  4.552002847018e+000  5.096830458455e-001 -1.820575168786e+000  8.151946747459e+000 -1.967419711288e-001 -6.928288066183e+000 -1.073262276008e+001  1.821398380200e+001 -9.199074478107e+000 -1.031300790268e+001  1.709382357531e+001 -1.334936484464e+001  9.676244486227e+000  1.205944174271e+001  7.137492028346e+000 -1.632795926035e+001 -2.714070921911e+000 -1.818614378728e+001  1.107890329799e+001  3.445496878639e+000  5.533639971218e+000  4.627120199605e+000 -9.224606612890e+000  6.024248346793e+000  4.432445459396e+000  6.556650284248e+000 -9.369310634901e+000 -1.150025709748e+000 -4.119365147136e+000  8.707598713482e+000  1.162709660533e+001  5.801740551622e+000  9.354692082677e+000 -9.158241874365e+000  1.786265108098e+001  8.427440795356e+000 -1.178687968241e+001 -7.706867297900e+000  1.826406474180e+001  9.158665473503e+000 -1.224585809900e+001 -2.331460420114e+000 -1.300247911253e+001 -1.533914721136e+001 -3.816036940012e-001 -1.390710203781e+001  1.401424792985e+000 -1.353212588001e+001  2.862711109719e+000  1.614994957508e+001 -5.411611216693e+000 -1.423264772131e+001 -1.664930267087e+001  3.462897181782e+000 -8.990125001860e-001 -1.625128677007e+001 -2.398210442561e+000  1.310586250846e+001  2.876474361870e+000  1.316613316575e+001 -1.667182671372e+001 -1.212096475317e+000 -9.536652798558e+000 -5.615719279329e-002 -7.857547782232e+000  9.831717597112e+000  1.853737707578e+001 -4.590771580686e+000 -1.269602611777e+001 -1.583512331735e+001 -9.532362496995e+000 -4.826575765827e+000 -9.503683839179e+000 -2.073747453815e+000 -3.147331731504e-001 -7.558217729292e+000 -6.283297951348e+000 -1.571776421958e+001  1.441589119295e+001  1.153690216424e+001  1.068446843875e+000 -6.279172042647e+000  1.364748651542e+001 -1.551616923390e+001 -1.746373466497e+001 -1.159053796860e+000 -1.170558749748e+001  8.049504309691e+000 -2.390224446267e+000  7.394029271552e+000 -9.043989886526e+000  1.984651969411e+000 -7.760091083527e+000 -1.132138493741e+001 -1.527979852484e+001 -1.795493208070e+001 -1.561295460767e+001 -1.064546071133e+001 -5.780764282419e+000  1.002331989328e+000  3.908390917837e+000 -2.108180178573e+000  3.814777882659e+000 -1.342625343941e+001  7.422635658256e+000  6.464264985715e+000  5.845676595681e+000  8.053498829018e-001 -1.424633867703e+001 -3.597749829509e-001  1.732585815407e+000  9.138581572384e+000  1.829348248920e+001 -1.835209137213e+001  6.160872643590e+000  1.137195381949e+001 -2.400911947597e-001 -3.856781617202e-001 -6.960497522928e+000  1.168307819649e+001 -1.085101859287e+001  5.658957713382e-001  1.611087960302e+001  1.905206640111e+001  4.221614685776e+000  3.755382047121e+000  1.496860879657e+001  9.618407847141e+000 -1.600806212273e+000  1.707103729870e+001  4.425606208250e-001  3.313994921854e+000  1.946815971524e-001 -2.895394438198e+000  1.502447621279e+001 -9.333815333685e+000  6.262773584656e+000  1.340069911575e+001  1.316797113818e+001 -4.765594126515e+000  2.312478436473e+000  1.208949242337e+000  1.657037173931e+001 -2.705823080258e+000 -5.819108227769e+000  8.646959729413e+000 -1.607510265987e+001 -1.892677134313e+001  5.766905233380e+000  9.904391120581e+000 -4.714389874257e-001  1.292682463642e+001 -6.328793486585e-002 -8.209587438741e+000  8.964112962099e-001  7.607140601184e+000 -4.516475726637e-001  1.808439508186e+001 -1.285237422555e+001  7.238189211520e+000 -1.288440994230e+001  5.624428618782e+000 -1.006570035779e+000  1.866653507749e+001  6.362984358778e+000  7.663565030541e+000  1.192019370145e+001 -6.212388861925e+000  9.902786167825e+000  3.367562508252e-002 -4.114419804559e+000 -5.202340824422e+000 -1.813434663962e+000  1.148502198468e+001  7.056848253709e+000  1.873901111048e+001  3.685927358796e+000  3.137453680603e+000  5.062322017914e+000  1.226011442690e+001 -4.096089538328e+000  1.405782102380e+001 -1.168726554592e+001  7.363711373353e+000 -3.050648909969e+000 -3.996060455149e+000  7.145163368830e+000  1.539412235900e+001 -1.389151985592e+001 -7.549314145334e+000  3.864270158403e+000  6.884927067953e+000  7.705964791257e+000 -1.731277236970e+001  9.717469382423e-001  9.812088308798e+000 -1.515174546305e+001 -2.308886509458e+000 -1.707558638984e+001  4.813374309859e+000  5.188026516345e+000 -1.555903584374e+001  3.933981894696e+000 -3.553464294584e+000  3.725366432794e-001  1.631280492799e+001  7.112062627993e+000  1.701904594922e+001  9.018187995362e+000  9.404554577672e-001  8.100595603082e+000  1.718650434651e+001  6.171761276324e+000  2.363836120765e+000 -1.209866762076e+000 -1.150167799055e+001  4.933300271072e+000 -1.234013534934e+001 -8.289711981429e+000  3.586533751953e+000 -9.312990457760e+000  1.399315781474e+001 -1.096764544585e+000 -1.127505893274e+001  1.818375958624e+001 -1.524746742239e+000 -1.956553566454e+001  1.906671644094e+001 -5.817432584622e+000  7.164450735184e+000 -1.388720512559e+001 -8.679824523257e-001  6.589809967012e+000  1.284995141387e+001 -2.614991661310e+000 -9.620562033957e+000  1.341689845749e+001 -2.982618319237e+000  6.467709613462e+000  1.690959693687e+001  9.905360316643e+000  1.082693788397e+000  2.142361922060e+000  1.449434183876e+001 -9.041006493169e+000 -7.662047207549e+000 -6.110643751394e+000  9.067616132714e-001 -5.790721032451e-001  9.048811742495e+000  8.527691107551e+000 -1.922260281027e+001 -1.118380463926e+001 -7.115025051536e+000  1.980943150229e+001  1.711261535744e+001 -4.617071799680e+000  9.253761430244e+000 -1.013922408066e+001  1.708908000154e+001 -1.635339596697e+001  1.841835781942e+000 -7.423320434906e+000 -4.722916561754e+000  1.653089618833e+001 -1.275416509415e+000  6.771877793138e+000 -5.292523774786e-002  6.307120870708e+000 -2.167524330573e+000  1.936071979157e+001  1.757322593685e+000  3.172678546913e+000 -1.312807240370e+001  8.867340385886e+000 -7.490134130496e+000 -2.658503817525e+000  5.298071388055e+000 -8.955532752173e+000 -6.391502672508e+000  4.876925068823e+000 -7.688808617218e+000 -5.207773118561e+000  1.652898381671e+000 -3.932340372815e-001 -9.934509671761e+000  2.609450633819e+000  5.920070507446e+000 -9.248205822125e-001  1.799838863149e+001  1.978908105154e+001  9.531036330591e+000 -1.202100456796e+001  1.799480080705e+000 -1.148165476503e+001 -7.429820580608e+000  4.532570849682e+000 -1.320906022033e+001 -1.564075926602e+000 -1.579058638252e+001  1.802002459255e+001 -1.992458062819e+001 -8.129756573536e+000 -3.537316312162e+000 -1.015158315585e+001  1.267719300893e+001 -1.219077262236e+001  1.158260162512e+001 -5.654864815660e+000  5.321911735663e+000 -1.759602699087e+000 -1.573577337608e+001  5.749800959440e+000  3.689120240891e+000  4.428712764905e+000 -4.121709629761e+000 -8.575425381977e-001 -4.553515687768e+000 -1.515579677518e+001  4.614465025356e+000  1.629834585560e+001  1.612563458344e+001 -2.534846299534e+000 -4.467734684007e-001 -1.804558136315e+001 -1.129688546666e+001  9.273351580826e+000  1.122246215447e+001  1.006634949229e+001 -1.470395040457e+001 -9.074726384080e+000  1.442524426461e+001 -7.069697486079e+000  1.187709319074e+001  1.916827916905e+001 -3.330007942939e+000  1.427705642454e+001  5.383477035523e+000  8.827952376292e+000  3.101541903713e+000 -1.709791659014e+001 -5.626516014706e+000  1.589127841553e+001 -8.340370997630e+000 -3.734216568310e+000  2.203459120461e+000 -4.003758077094e+000 -6.946233262417e+000  1.938151213228e+000  5.246199999684e-003 -7.410423792148e+000 -4.557795000354e+000 -1.025148653306e+001 -1.245638203879e+000  1.480529014438e+001  1.283668696871e+001  3.850557041569e+000 -1.062409552898e+001  1.610443966523e+001 -1.834023799967e+001  1.105789088863e+001  1.926334320633e+001 -8.410577803222e+000 -4.548642699188e+000 -1.405308952335e+001 -5.892785415063e+000 -1.669597782185e+001 -9.536663448691e+000 -3.918952608281e+000 -7.128135320377e+000  2.285601423014e+000  6.470598592759e-001  1.420788407843e+001 -1.119053260989e+001  6.496324680455e+000  1.507991182492e+001 -2.760367493098e+000  1.278681756235e+001  7.239326702833e+000 -1.737634257024e+001 -1.232790324225e+001 -3.829508041634e+000 -1.387783311809e+001 -6.088406837725e+000  1.743563194927e+001 -4.928400195621e+000  6.139567079945e+000  4.584939880650e+000 -9.412264583491e+000 -1.141981265403e+001  1.320097926015e+001 -1.638349827457e+001  7.491291101052e+000 -8.667418867067e+000 -2.002555965667e+000 -1.359515419816e+001  1.889586127686e+001 -1.897761944811e-001  2.606564157459e+000 -3.748436754850e+000  1.316272756910e+001 -7.309737181255e-001 -3.564704191197e+000  1.328198709739e+001 -1.143118944112e+001 -2.461030317025e+000 -1.617957202213e+001 -9.124283140453e+000  2.771883437369e+000  8.030626437895e-001 -5.092205990858e+000 -2.633138576212e+000 -1.340719041143e+001  6.301566373756e+000 -1.916439882822e+001  6.752193686135e+000  3.992259897405e+000 -1.363235390917e+001  7.628550206599e+000  1.051758624011e+001  1.141786360240e+001 -1.823048142043e+000  1.148821762822e+001 -8.752630191813e+000 -1.084397530337e+001 -3.677243299454e+000  1.219182336133e+001 -8.881223792432e+000 -7.349007314058e-001 -3.481674373324e+000 -1.993427712789e+001 -5.770955073441e+000 -3.195807813861e+000  1.020941722758e+001  2.058500881480e+000 -7.132642893875e-001 -1.053403272976e+001  3.607533430083e+000  1.763931497571e+001 -1.158905616330e+001 -1.438689519537e+001 -1.037615325277e+001  8.629356721218e+000  6.365078628295e+000  9.419596501815e-001 -5.277433142590e-001 -1.086090624036e+001  9.530036511238e+000  9.219289589052e+000 -1.860844088504e+001 -1.139617281336e+000 -2.076324545341e+000  1.874063074797e+000  2.283614527100e+000  3.282005869951e-001 -1.758644931786e+001  3.886104619915e+000  6.858413362109e+000  1.886477636000e+001 -5.661382991272e+000 -6.708431945266e+000  2.678207711192e+000 -1.778134687525e+001 -1.063124332913e+001  1.263726812725e+001  1.092920485341e+001 -1.260110299500e+001 -1.742989282413e+000 -7.105865076051e-001  6.562058708531e+000  1.416413571178e+001 -8.948959577820e+000
  2.941468114636e+000 -1.114720031853e+001 -9.986205950211e+000 -2.593469029223e+000  6.231488570573e+000  7.261981294415e+000 -1.228860787804e+001 -3.356506895993e+000 -6.937828149593e-001 -3.534611383675e+000  6.378778393487e+000 -7.729907946013e+000  7.358319264619e+000  1.533528683786e+001  3.788115833382e+000 -5.949338280862e+000  9.845421039329e+000 -4.139147156298e+000  1.789033513244e+001  1.477505029140e+001 -4.198245900169e+000  1.544677390689e+000 -8.269350633219e+000  1.856285156059e+001  1.501655516377e+000  4.906988817064e+000 -1.514184027929e+001 -2.979203162688e+000  4.546310005776e+000  5.144458211602e-001 -1.768902649973e+000  8.138356865042e+000 -2.052605340133e-001 -6.919760513865e+000 -1.071954779303e+001  1.819887972713e+001 -9.199003789318e+000 -1.030947191195e+001  1.707556474254e+001 -1.333290756951e+001  9.669142231554e+000  1.205094677905e+001  7.130165635736e+000 -1.631524141771e+001 -2.707188681689e+000 -1.816567641835e+001  1.107520104641e+001  3.441248556493e+000  5.537622782147e+000  4.624681814862e+000 -9.212717230486e+000  6.028329999686e+000  4.435244851323e+000  6.554319036376e+000 -9.358488451199e+000 -1.146636668764e+000 -4.116744088494e+000  8.699812098438e+000  1.161941068037e+001  5.799196178009e+000  9.343483099776e+000 -9.154754841857e+000  1.784401807909e+001  8.413162925869e+000 -1.177440231198e+001 -7.699949616543e+000  1.824640593311e+001  9.155529684398e+000 -1.223225936433e+001 -2.329785068564e+000 -1.299408884005e+001 -1.533010256746e+001 -3.853705882858e-001 -1.396469229502e+001  1.398228270058e+000 -1.351860946477e+001  2.880118743329e+000  1.613852769041e+001 -5.401625917691e+000 -1.422128165219e+001 -1.663435078700e+001  3.503908680913e+000 -8.945149750348e-001 -1.623678331583e+001 -2.395540802441e+000  1.309931866738e+001  2.858055316352e+000  1.315325180388e+001 -1.665774002362e+001 -1.208181971879e+000 -9.479558362581e+000 -5.485904326486e-002 -7.854853042959e+000  9.827302118100e+000  1.852038725315e+001 -4.581305446969e+000 -1.269455237463e+001 -1.580386086745e+001 -9.561194898620e+000 -4.818734923103e+000 -9.489978832941e+000 -2.076978182479e+000 -3.108536647461e-001 -7.555315970855e+000 -6.273660161519e+000 -1.569873887018e+001  1.441057480248e+001  1.152448297748e+001  1.071674959429e+000 -6.274712186969e+000  1.363651321445e+001 -1.550365488453e+001 -1.744791301646e+001 -1.156773999643e+000 -1.169359659751e+001  8.030056442577e+000 -2.380797046520e+000  7.388720876649e+000 -9.036211233548e+000  1.984264509301e+000 -7.755813180413e+000 -1.131023191701e+001 -1.526756208848e+001 -1.794025694227e+001 -1.559562391877e+001 -1.064070021720e+001 -5.775366974350e+000  9.991056346108e-001  3.904285899095e+000 -2.144243547112e+000  3.783507051986e+000 -1.339525520960e+001  7.408931388872e+000  6.456821084740e+000  5.836794098898e+000  8.002875463889e-001 -1.422978645668e+001 -3.466851861770e-001  1.730989604351e+000  9.139651786162e+000  1.827003536788e+001 -1.832937371828e+001  6.155753122832e+000  1.135978463547e+001 -2.381547720804e-001 -3.844154749218e-001 -6.954627151140e+000  1.167025663152e+001 -1.084027320958e+001  5.652671715168e-001  1.608992146071e+001  1.903397639827e+001  4.208994747284e+000  3.756185407177e+000  1.495825701493e+001  9.612405283543e+000 -1.604363090134e+000  1.705313675511e+001  4.339902207094e-001  3.310521312963e+000  1.967396835668e-001 -2.893543197107e+000  1.500413946350e+001 -9.316674680864e+000  6.259745890588e+000  1.338763853359e+001  1.315788373557e+001 -4.758071648627e+000  2.312368344691e+000  1.216851579947e+000  1.655839255606e+001 -2.698395349984e+000 -5.814877335684e+000  8.635553022019e+000 -1.606937654238e+001 -1.890005149945e+001  5.758342160570e+000  9.893098621788e+000 -4.596216360276e-001  1.291668723279e+001 -6.643219893571e-002 -8.198069482659e+000  8.985373627035e-001  7.602394847034e+000 -4.523984749398e-001  1.806362420363e+001 -1.284746361581e+001  7.230924789069e+000 -1.288183216198e+001  5.622437906488e+000 -9.918371906497e-001  1.864908017696e+001  6.359810377643e+000  7.698528414279e+000  1.191029775611e+001 -6.200036605186e+000  9.889643609156e+000  3.512984659536e-002 -4.107784159112e+000 -5.196202501374e+000 -1.819005559229e+000  1.147731809383e+001  7.052759902232e+000  1.871464993311e+001  3.679898602927e+000  3.139231604198e+000  5.059609770392e+000  1.225243671858e+001 -4.090452159331e+000  1.404912414948e+001 -1.167042447371e+001  7.352590147718e+000 -3.046657854145e+000 -3.990489883946e+000  7.142201850013e+000  1.537784318210e+001 -1.387912608185e+001 -7.550595731171e+000  3.861041233184e+000  6.876443313957e+000  7.701453848295e+000 -1.729541759788e+001  9.768442019514e-001  9.801149429668e+000 -1.513259680020e+001 -2.304897535397e+000 -1.708520955354e+001  4.800712198613e+000  5.180797588597e+000 -1.554679746884e+001  3.939960793263e+000 -3.548697494028e+000  3.719436593794e-001  1.630154411438e+001  7.106604285287e+000  1.699722899320e+001  9.010678551055e+000  9.424416259265e-001  8.090018450380e+000  1.717288289885e+001  6.174940772097e+000  2.365513543058e+000 -1.205622275352e+000 -1.149330404104e+001  4.927637670891e+000 -1.233155048580e+001 -8.272490820396e+000  3.555742984477e+000 -9.305730821271e+000  1.398244244023e+001 -1.092581922867e+000 -1.126871474862e+001  1.816885770836e+001 -1.571568819911e+000 -1.954424517777e+001  1.904895543815e+001 -5.803762824675e+000  7.161176611765e+000 -1.387723990050e+001 -8.644200846574e-001  6.583981535523e+000  1.283775407858e+001 -2.608938590862e+000 -9.612066396644e+000  1.340127142652e+001 -2.976099220668e+000  6.450077328683e+000  1.689767283288e+001  9.900359575305e+000  1.079772154690e+000  2.143925604379e+000  1.449718138250e+001 -8.991552822407e+000 -7.655508939166e+000 -6.104129066826e+000  9.286565979764e-001 -5.806381742547e-001  9.053685185081e+000  8.517511752253e+000 -1.920340887635e+001 -1.117448314894e+001 -7.108564844532e+000  1.977796207528e+001  1.710199145884e+001 -4.611860857753e+000  9.246645935245e+000 -1.013250856681e+001  1.707602083209e+001 -1.634028237870e+001  1.838282146728e+000 -7.415246888748e+000 -4.717676581485e+000  1.651725539149e+001 -1.270924300484e+000  6.770707376169e+000 -5.174829649640e-002  6.300312625395e+000 -2.161344398448e+000  1.933496199270e+001  1.752023013530e+000  3.168500925059e+000 -1.311816151402e+001  8.864084063002e+000 -7.480770568270e+000 -2.655502561964e+000  5.296845974857e+000 -8.944380259093e+000 -6.385330533387e+000  4.879841477926e+000 -7.679213697966e+000 -5.198894989116e+000  1.652340433235e+000 -3.865704495996e-001 -9.918874241363e+000  2.563721926242e+000  5.932830494621e+000 -9.243885695233e-001  1.797780160606e+001  1.975706762457e+001  9.524302263239e+000 -1.201066471363e+001  1.790741804078e+000 -1.146205288184e+001 -7.426666969887e+000  4.527061005198e+000 -1.319498401708e+001 -1.561975165912e+000 -1.575283267504e+001  1.801869677726e+001 -1.990468432398e+001 -8.126131526785e+000 -3.530272832678e+000 -1.014003549893e+001  1.266039851069e+001 -1.217720395301e+001  1.158006498274e+001 -5.645620811003e+000  5.318422989932e+000 -1.753730655102e+000 -1.572471023593e+001  5.742121706340e+000  3.690158720596e+000  4.428298518139e+000 -4.118087608017e+000 -8.505738131574e-001 -4.549322819224e+000 -1.515978345497e+001  4.629925792566e+000  1.628444609380e+001  1.610891938236e+001 -2.527290995027e+000 -4.397627240853e-001 -1.802893649977e+001 -1.128454785613e+001  9.263449686281e+000  1.121221185980e+001  1.005786717179e+001 -1.468864450479e+001 -9.066236022814e+000  1.441524804961e+001 -7.061801169561e+000  1.186595389108e+001  1.914350383510e+001 -3.327677619916e+000  1.426349667712e+001  5.373594777293e+000  8.820155812754e+000  3.094555744163e+000 -1.708276172581e+001 -5.624729446651e+000  1.587354323215e+001 -8.364553089263e+000 -3.726621337917e+000  2.206852812052e+000 -4.000508528360e+000 -6.939876260540e+000  1.956945923113e+000  5.570648239465e-003 -7.405438121702e+000 -4.548226951361e+000 -1.024682382046e+001 -1.253388347842e+000  1.479480702051e+001  1.282565350286e+001  3.848280515480e+000 -1.060999498993e+001  1.608918113212e+001 -1.832368818900e+001  1.104916343065e+001  1.924552561917e+001 -8.402339080777e+000 -4.542981189723e+000 -1.397333772447e+001 -5.883697576778e+000 -1.668579378415e+001 -9.526954821880e+000 -3.912821804780e+000 -7.122330997574e+000  2.283638447319e+000  6.453421784216e-001  1.419909902309e+001 -1.117945940105e+001  6.492498929704e+000  1.506010998304e+001 -2.750773879993e+000  1.277799468211e+001  7.239938495408e+000 -1.734921074937e+001 -1.231416596891e+001 -3.822370163248e+000 -1.386688670762e+001 -6.090923441521e+000  1.742181152291e+001 -4.919214893867e+000  6.138813563652e+000  4.580247160433e+000 -9.403371485567e+000 -1.140831415807e+001  1.318993109276e+001 -1.637199890452e+001  7.482471770914e+000 -8.660817846968e+000 -2.001223754817e+000 -1.357522542178e+001  1.887252017254e+001 -1.863676861053e-001  2.607012459947e+000 -3.743022248040e+000  1.314731495639e+001 -7.300359095205e-001 -3.562226426878e+000  1.327047932493e+001 -1.141858897473e+001 -2.458162694126e+000 -1.616443762874e+001 -9.113820403349e+000  2.774524447551e+000  8.206893667489e-001 -5.089465401198e+000 -2.629633823004e+000 -1.339366135478e+001  6.294130329653e+000 -1.914647056968e+001  6.744763580344e+000  3.984912050564e+000 -1.361962467807e+001  7.616874107835e+000  1.049914906263e+001  1.140856923769e+001 -1.820319866559e+000  1.147414588095e+001 -8.745662707342e+000 -1.082911855954e+001 -3.669803632659e+000  1.218672759764e+001 -8.874935872253e+000 -7.353973773901e-001 -3.487411521134e+000 -1.991418345563e+001 -5.761388299868e+000 -3.192134840596e+000  1.020269846167e+001  2.057444659811e+000 -7.111171827907e-001 -1.052528051539e+001  3.602782068764e+000  1.762227013544e+001 -1.157656518624e+001 -1.437209131123e+001 -1.036883282473e+001  8.620326920947e+000  6.374573902536e+000  9.445894914715e-001 -5.264075233929e-001 -1.084865974435e+001  9.520788741379e+000  9.214235943641e+000 -1.859351952938e+001 -1.138091816991e+000 -2.072310298476e+000  1.867490959679e+000  2.282039256407e+000  3.293439897825e-001 -1.756875830885e+001  3.883052853896e+000  6.847236668037e+000  1.884149259537e+001 -5.657067301322e+000 -6.709257741144e+000  2.681493034500e+000 -1.776146224105e+001 -1.062435859168e+001  1.262260751300e+001  1.092241295350e+001 -1.259131315826e+001 -1.522329926889e+000 -7.114110609131e-001  6.545791132160e+000  1.415632897444e+001 -8.995028682503e+000
