 -1.482507442313e+001 -2.640184414534e+000 -1.820546596600e+001  6.218501697379e+000  8.357873407068e+000  5.225383554196e+000  1.362711993894e+000  4.950599384957e+000  9.428078276340e-001  3.382115300039e+000 -8.788588187019e-002 -4.511196707429e+000 -1.532459845713e+001 -9.280613832652e+000 -1.216962251878e+001  7.925152177055e+000  1.088590249710e+001  1.686596931141e+001 -4.862463438234e+000 -2.872623668473e+000 -1.200018118988e+001  5.290790846452e+000  9.299989320305e+000 -6.178541616991e+000 -1.727131986003e+001 -9.716818886545e+000  3.041163379806e+000 -1.650583620652e+001 -5.532586517556e+000 -5.246766500730e+000 -1.655495428663e+000 -1.439184201000e-001  1.205299751176e+001  1.334429978146e+001  2.021358856979e-001  7.459792050424e+000  8.024743554977e+000  1.858584999384e-001  4.559104686075e+000  7.906645987698e+000 -9.322412814946e+000 -4.173976610545e+000 -8.874254638495e+000  2.103856114155e+000  1.286554034916e+001 -4.280306827490e+000  9.201580302930e+000 -2.020763846898e+000 -1.713672010415e+001 -4.888877366933e+000  2.817169932021e+000  2.919779480052e+000 -1.134423231649e+001 -1.391856494714e+001  1.540683060288e+000  8.128652917033e+000  7.764073308785e-001 -2.382362926903e+000  1.381903628743e+001 -3.978475133459e+000 -4.004117875572e+000  9.374480382443e+000 -1.417984413173e+000  5.719027533671e+000  9.665032816164e+000  1.172090164036e+001 -1.201379566679e+000  1.372117847445e+001  8.767875100640e+000  4.449907091782e+000  3.489739439587e+000 -3.151181067640e+000 -9.926960165860e+000 -3.028079590479e+000 -4.620243479311e+000  7.589213184960e+000  7.130200587118e+000 -5.212321995558e+000  5.742963681371e+000  1.276508827096e+001  7.627465719002e+000  1.405865892021e+001  4.624118122681e+000  1.885082846990e+001  1.468291609937e+000  7.745661025102e+000  5.454550730299e-001  6.181896657528e-001  2.273293704574e+000 -1.828712170741e+001 -1.564253855854e+001  1.610039366221e+000 -1.753885045371e+001  1.764795626363e+001 -1.738937277574e+001 -8.561377251589e+000 -8.382194775772e-001  1.697447970874e+001 -1.816118235231e+001 -1.003715628234e+001 -1.693619823696e+001  9.627035814056e+000  1.542905178611e+001 -5.703497360518e+000  1.521036065170e+001  1.782184693584e+001  1.099802764219e+001  3.574974744930e-001  8.554997106544e+000  1.101170149105e+000 -6.380643262964e+000  1.861800719542e+001 -1.086582221847e+001  3.833982022748e+000  5.549198176733e+000 -1.125345448617e+001  6.367217407891e+000  1.601527079021e+000 -2.577082013821e+000 -1.887960141364e+000  1.148329382789e+001 -5.420756512912e+000 -8.697906977932e+000  1.492000078841e+001 -1.084925119514e+001 -3.954567612702e+000  7.898299584054e+000  7.778710747127e+000  1.633367949029e+001  1.913734688408e+000 -7.391597742542e+000  3.380103970981e+000  1.339105284927e+001  8.468109034134e+000 -1.948023607644e+000 -4.068047377119e+000 -1.234275960881e+001 -1.123104469044e+001 -3.098110225758e+000 -8.406175209253e+000  6.891163087756e+000 -4.116732600838e+000  6.256501374717e+000  1.808304490155e+000 -6.231533816253e+000  1.245748411318e+001  7.115156405007e+000  7.030008221342e+000  1.941405457621e+000  7.657928715589e-001  1.269923677078e+000  2.822735696597e+000 -2.609115343673e+000 -1.062321450276e+001 -8.477486596163e+000 -4.078772601390e+000 -1.220450607089e+001 -1.359207139529e-001  9.287684601279e+000 -6.325071004702e+000  1.623777686561e+001 -1.158972167144e+001  1.095748455002e+000 -1.498869881057e+001  1.638726290035e+001 -8.499849605826e+000 -1.830179736177e+001  1.936091664526e+001 -1.343975605118e+000  3.782820951917e+000 -4.552843575875e+000  5.509498605471e+000 -6.410562212237e+000  1.512424808732e+001 -1.288318693187e+001 -3.897115729529e+000  1.277983589607e+001 -2.617069254316e+000 -1.397105776613e+001  5.743385693957e+000 -1.363616781179e-001  3.174782384133e+000  1.328966530603e+001 -8.211533853262e+000 -5.355517817611e+000 -1.080939092280e+001  6.169779889660e+000 -8.936603437188e+000  1.732532674235e+000  1.499089276523e+000  1.142588499457e+000  9.399990488087e+000 -1.236955079138e+001  1.657247245720e+001 -1.398790402980e+001 -1.605182302957e+001  2.056386028167e+000 -9.296603217051e+000 -8.026350149945e+000  1.456636255588e+001  2.214379025515e+000 -2.766175923217e+000  1.373811970226e+001 -2.221551174580e+000  1.106890461022e+001  8.877318424742e+000  4.886260349919e+000 -1.516060679491e+001  4.595961326759e+000 -5.169656615692e+000  2.891319433384e+000 -4.898461888020e+000 -3.249065330764e+000  1.774485190326e+000  1.744510181570e+001 -1.097957885937e+001 -1.409179590251e+001 -4.077584382433e+000  1.051140323609e+001  1.577791203780e+001 -1.142520957310e+001  1.426329578019e+001  1.349279202510e+000  4.227295185225e+000  1.204159696146e+001 -2.156931942962e+000  3.631878901549e-001 -1.135970029063e+001 -1.358835381240e+001 -1.008492628474e+001  1.769691337179e+001  1.493168405764e+001  1.663088736192e+001  6.929656022735e+000 -2.960424537721e+000  1.020338190248e+000  1.570004912368e+001 -1.221178897504e+001 -6.121302890139e+000 -8.092423376015e+000 -8.539029735829e+000 -9.829657787337e-001 -4.784899321219e+000 -1.800780281489e+001  1.793447040464e+001 -9.929546039686e+000 -2.477881429632e+000  1.302875096246e+001  1.133850313511e+001  3.867075437973e+000 -4.289687879519e-001 -3.213086816105e+000  1.403460985773e+001  2.084401661578e+000  9.381334388940e+000 -8.678464879484e+000  1.554118248418e+000 -2.848389994104e+000 -1.585228104948e+001 -4.219531957008e+000 -1.018747895099e+001 -1.377323536100e+001  1.793667942669e+001 -1.887130518661e+001  1.270600649332e+001  1.084973939095e+001  2.709270056883e+000 -3.892917683261e+000 -1.199727223649e+001 -6.755524681183e+000  1.304132826164e+001  3.016114794371e+000  8.262754505522e+000  7.957963733560e+000  1.381946177692e+001  1.973792080256e+000 -1.348317947215e+001 -9.519133993869e+000  1.379617913858e+001  1.164360923425e+001 -1.994275775800e+001  1.258783468068e+000  3.959557470252e+000  6.379376033294e+000 -4.293563318281e+000  1.847245623170e+000 -1.414780814766e+001 -7.765648393560e+000 -4.924204920748e+000  1.310002796453e-001  2.356086745130e+000  1.173043119990e+001  1.528298712223e+001  1.074017604220e+001  6.676964748773e+000 -1.828290968414e+000  5.841369235005e+000 -6.111932304605e-002  2.939142102629e+000  5.372471812192e+000 -5.192115822670e+000 -7.246489615130e+000  4.977064526483e+000 -3.245678270312e-001  6.421433531870e+000  1.142355086109e+001  1.588067101602e+001 -1.612209875915e+001 -7.273625729458e-001 -1.690925215625e-001 -9.411751921336e-001  9.980421625800e-001 -7.097060151714e+000 -1.641563940689e+001  3.737179583383e-001 -7.776698219202e+000 -4.420579692384e+000  4.906311832296e+000 -7.549816537388e+000 -8.877654585122e+000 -5.795094452302e+000 -7.505983183927e+000  1.855351538688e+001  1.579141992035e+001  7.463409833515e+000  5.958487544921e+000 -5.584410471456e+000 -1.017908004258e+001 -1.423130810888e+001 -1.410155789325e+000  1.749613092712e+001  1.786639404154e+001  2.195445736801e+000  4.323578694029e+000 -9.740563917342e+000 -1.033148749612e+001 -1.365937342048e+000  1.559390162103e+001 -1.062377733723e+000 -1.037863431514e+001  6.267731860910e+000 -1.317183422927e+001 -6.639363689116e+000 -1.878479048051e+001 -1.819704761960e+001 -1.153120313179e-001  2.224894224077e+000 -1.532807104311e+001 -2.458882768990e+000 -1.424187958094e+001 -8.220430526489e-001  1.327544659933e+001  4.660285611257e+000  3.047710607393e-001 -3.723411529589e+000  1.097726322507e+001 -1.274497130705e+001  1.248286947068e+001  2.241535673731e+000 -1.600699993950e+001 -7.188283465727e+000 -1.494706655278e+001  1.195673589382e+001  7.712362349131e+000  1.527779296186e+001 -8.215812019012e+000 -1.551567465775e+001  6.258341639709e+000  5.859295684140e+000 -1.191065304353e+001 -8.394374745310e+000 -1.228319037415e+001 -1.754054102910e+001  4.103082255929e+000 -1.038041482978e+001  1.312709060463e+001 -7.843683337963e+000 -1.299094140901e+001  1.882893681152e+001  1.955117223481e+001  1.362049453321e+000 -4.308243326303e+000  3.991749587128e+000  6.963051503196e+000  1.576609980729e+001  1.027913758911e+001  1.483704796381e+001 -1.027841844005e+001 -1.031308003219e+001  1.374997509853e+001 -1.107394518326e+001 -1.309877545500e+001  1.758853569206e-002  8.555739421629e+000  1.758561668025e+000 -1.187107687247e+001 -1.163611076720e+001  1.875296094222e+001  3.129948958610e+000 -1.411994794887e+001  7.854524382592e+000  7.921162706532e+000  6.567349397339e+000 -1.033733253865e+001  1.458531563147e+001 -1.275122020402e-001  1.261923035030e+001 -1.786383730181e+001  1.537434471573e+001 -5.861565158876e+000  9.670975929787e+000  1.872100968637e+001 -5.468609521078e-002  1.632232335614e+001  1.913977714895e+001  9.077726006999e+000  4.173837762243e+000  1.735293256633e+001  1.720491259171e+001  3.999074858379e+000  5.134076167970e+000  2.251311510240e+000  9.569067960697e+000  1.822760229634e+000  9.775909305673e+000 -2.722576096179e-001  2.033608856819e+000 -4.732095057658e+000  1.743131375666e+000  6.482643196718e+000 -7.825598969102e+000 -5.010931417086e-001  1.615458139405e+001  1.334308096826e+001  9.393581489343e+000 -8.819988888680e-001 -3.914961214233e+000  4.740236444361e+000 -8.148092485590e+000 -7.047129501087e+000  1.874657879050e+001 -1.508668931937e+001 -9.698988495881e+000 -1.756401226907e+001 -1.288177196555e+001 -2.531297022010e+000 -9.517734835119e-001  1.862546211329e+001  1.381920692538e+001 -1.848546931505e+001  1.924173173557e+001  2.852128675717e+000  1.432232268054e+001  5.857524677565e+000 -3.170178986617e+000  1.457255772346e+001  3.993323571091e+000  2.521285213363e+000  1.404605064400e+001  2.653505628394e+000  1.770674401009e+001  1.243048998302e+001  1.892995507047e+001  1.676227977866e+001 -1.010016537165e+000 -1.269084727504e+001  5.407134355003e+000 -8.530036497288e+000  1.676563503926e+001 -1.150431553852e+001 -1.215611425018e+001 -6.679775809721e+000 -2.424405209395e+000 -6.601485973511e+000  6.203739492534e+000  3.165959557232e+000 -1.714907022028e+001  7.226657712720e+000 -1.058882114780e+001 -4.034612586384e+000  2.835619081281e+000  1.580846996326e+001  1.076846194686e+001 -1.750470225200e+001 -5.897849683296e+000  1.197878083202e+001 -6.959794393690e+000 -2.297789062870e+000 -1.498265733184e+001 -6.767833811965e+000  1.603770192374e+001  1.151052234613e+001  1.091860106811e+001  4.032836548277e+000  4.254448274229e+000 -1.392161049189e+000 -2.836485422076e+000  1.460751438151e+001  5.007721603371e+000 -1.443697828586e+001
 -1.480644061200e+001 -2.637282773832e+000 -1.818801191070e+001  6.213858258519e+000  8.349410762944e+000  5.220013782477e+000  1.366258847480e+000  4.945330263947e+000  9.372739480296e-001  3.376343161923e+000 -8.540585874705e-002 -4.505541911065e+000 -1.530987700651e+001 -9.270999967812e+000 -1.215728802342e+001  7.926282637796e+000  1.087515386839e+001  1.685246594843e+001 -4.858094119057e+000 -2.862963962128e+000 -1.198695132696e+001  5.287813548537e+000  9.288831849590e+000 -6.165032000166e+000 -1.725358578857e+001 -9.707122706327e+000  3.025453716133e+000 -1.649166430063e+001 -5.528099756029e+000 -5.240894600013e+000 -1.654323547679e+000 -1.455904702311e-001  1.204123548734e+001  1.333394069629e+001  2.020346603508e-001  7.454959587233e+000  8.017179421908e+000  1.879179492964e-001  4.535279640171e+000  7.898006759256e+000 -9.313432171185e+000 -4.171168833441e+000 -8.864199320693e+000  2.107425514804e+000  1.285352840601e+001 -4.270218050685e+000  9.192309517566e+000 -2.019517828407e+000 -1.712346114362e+001 -4.877894019588e+000  2.802599061493e+000  2.916540349652e+000 -1.131775739444e+001 -1.391031497356e+001  1.541182283498e+000  8.120062043153e+000  7.739578204029e-001 -2.372640128614e+000  1.380727655785e+001 -3.975056451256e+000 -3.997425286256e+000  9.360859245041e+000 -1.418076375522e+000  5.716691699053e+000  9.658232994722e+000  1.170997493008e+001 -1.200594018966e+000  1.371601210192e+001  8.757025327049e+000  4.445361264640e+000  3.488508650490e+000 -3.139333378424e+000 -9.918930850784e+000 -3.022218632739e+000 -4.615935212934e+000  7.586629392523e+000  7.122917501316e+000 -5.204028959573e+000  5.742127589768e+000  1.275534585371e+001  7.613728462462e+000  1.404702999082e+001  4.617593236797e+000  1.881334380467e+001  1.471754316487e+000  7.746793498295e+000  5.403838099351e-001  6.261748008392e-001  2.277515314675e+000 -1.826898207945e+001 -1.562694888120e+001  1.607175626478e+000 -1.751882976477e+001  1.763594454860e+001 -1.737314977206e+001 -8.550617885660e+000 -8.371266687538e-001  1.695588736142e+001 -1.814247526959e+001 -1.002410217921e+001 -1.692031489006e+001  9.615830451189e+000  1.541662545738e+001 -5.697857845261e+000  1.520099796015e+001  1.780941101326e+001  1.098952265987e+001  3.537360683215e-001  8.548108213951e+000  1.114674982544e+000 -6.377577979342e+000  1.860279125468e+001 -1.085345998215e+001  3.831695272283e+000  5.544593643396e+000 -1.124387354109e+001  6.360962522443e+000  1.602199451545e+000 -2.571085120244e+000 -1.884657027298e+000  1.147780595437e+001 -5.415187768232e+000 -8.689627972596e+000  1.490694235446e+001 -1.083565289912e+001 -3.944737200298e+000  7.892412660045e+000  7.770605586296e+000  1.632383147091e+001  1.911135551789e+000 -7.386571461702e+000  3.365973519351e+000  1.338382365612e+001  8.460772350832e+000 -1.944027370181e+000 -4.063384101513e+000 -1.233429654408e+001 -1.121732291764e+001 -3.094430048159e+000 -8.398535304828e+000  6.885541673629e+000 -4.110410820255e+000  6.244400390897e+000  1.808800412745e+000 -6.221219124494e+000  1.245425927107e+001  7.113681423429e+000  7.021003676981e+000  1.935040678631e+000  7.648688716248e-001  1.275712824670e+000  2.822620645885e+000 -2.603471159258e+000 -1.060905218617e+001 -8.466884881107e+000 -4.072084079763e+000 -1.219403152588e+001 -1.573138861461e-001  9.271749550313e+000 -6.318690451979e+000  1.620938514252e+001 -1.157503487941e+001  1.096716468028e+000 -1.497068468193e+001  1.637097753008e+001 -8.490003124009e+000 -1.828357798231e+001  1.933575349285e+001 -1.337328183675e+000  3.778313518099e+000 -4.551799380035e+000  5.505556835734e+000 -6.403591905566e+000  1.511312673759e+001 -1.286624977289e+001 -3.893220494633e+000  1.279263711435e+001 -2.707757297336e+000 -1.395596962338e+001  5.737802247124e+000 -1.213499704876e-001  3.170674996678e+000  1.327636240291e+001 -8.202358298971e+000 -5.347713937106e+000 -1.081571792957e+001  6.158671375108e+000 -8.927327979056e+000  1.730452774260e+000  1.499036621331e+000  1.140814823171e+000  9.394940130876e+000 -1.235317103606e+001  1.666187641845e+001 -1.397748939292e+001 -1.603863263918e+001  2.052729965022e+000 -9.288542858858e+000 -8.018482252852e+000  1.455735364514e+001  2.212897908057e+000 -2.683762789817e+000  1.372346685391e+001 -2.215693705199e+000  1.106037520220e+001  8.864512118091e+000  4.888627157527e+000 -1.513935593125e+001  4.587854854410e+000 -5.164391867339e+000  2.888086387615e+000 -4.895254951501e+000 -3.276301621721e+000  1.774155151838e+000  1.742972918493e+001 -1.097090460640e+001 -1.408643422206e+001 -4.073671974077e+000  1.050544155806e+001  1.576351282406e+001 -1.141072681974e+001  1.424582036516e+001  1.342556219691e+000  4.224324727252e+000  1.204364382124e+001 -2.148061961714e+000  3.671176268232e-001 -1.134589322888e+001 -1.357440670808e+001 -1.007314746330e+001  1.767968296479e+001  1.491397507840e+001  1.661548451068e+001  6.923301803176e+000 -2.961199420667e+000  1.023276653790e+000  1.568996325818e+001 -1.220307889868e+001 -6.113833723164e+000 -8.083333452961e+000 -8.516496149215e+000 -9.801874652207e-001 -4.766913349492e+000 -1.799075240451e+001  1.791489225963e+001 -9.918747802039e+000 -2.473264902750e+000  1.300474565453e+001  1.133775471067e+001  3.865914438225e+000 -4.267274512005e-001 -3.206647775707e+000  1.402520521468e+001  2.082788709924e+000  9.372109429456e+000 -8.672467945750e+000  1.556946076468e+000 -2.844194305935e+000 -1.583832153425e+001 -4.211245463218e+000 -1.017680982069e+001 -1.376212550668e+001  1.792501648518e+001 -1.885344460772e+001  1.270042672669e+001  1.084404476278e+001  2.708383852023e+000 -3.884764039352e+000 -1.198631876638e+001 -6.745139603476e+000  1.302892314368e+001  3.016890888285e+000  8.253578879968e+000  7.948481107582e+000  1.380733794393e+001  1.982928673878e+000 -1.347954114686e+001 -9.512539427887e+000  1.379059647356e+001  1.163538321498e+001 -1.992451669451e+001  1.262490370648e+000  3.950816927886e+000  6.376197407600e+000 -4.295333353673e+000  1.850718202326e+000 -1.412906675259e+001 -7.757016116000e+000 -4.916474521259e+000  1.287997285257e-001  2.357625414110e+000  1.171976863534e+001  1.526786828299e+001  1.072801391942e+001  6.669006008247e+000 -1.826331379506e+000  5.840351149690e+000 -5.953276040971e-002  2.934701618965e+000  5.368908876607e+000 -5.185614551522e+000 -7.239250419250e+000  4.973130181867e+000 -3.223617600761e-001  6.411990791994e+000  1.141781529273e+001  1.586406136768e+001 -1.610716376537e+001 -7.220798394000e-001 -1.762921084253e-001 -9.305736070726e-001  1.001839768381e+000 -7.090103888759e+000 -1.640004453745e+001  3.731384831618e-001 -7.771271416962e+000 -4.408449361861e+000  4.899850276096e+000 -7.542764781588e+000 -8.843981582782e+000 -5.796900287687e+000 -7.502627110159e+000  1.854806700503e+001  1.577663251846e+001  7.453824202396e+000  5.959477453378e+000 -5.571724515879e+000 -1.017099314758e+001 -1.421553049292e+001 -1.406202587315e+000  1.747268676441e+001  1.784959405292e+001  2.206700821020e+000  4.319441470798e+000 -9.730318810208e+000 -1.033426434804e+001 -1.370400883169e+000  1.558112676871e+001 -1.062309671904e+000 -1.036491257808e+001  6.253161981895e+000 -1.316261527613e+001 -6.630963451743e+000 -1.876712266363e+001 -1.818177347799e+001 -1.103937566340e-001  2.237687382104e+000 -1.531664594387e+001 -2.456767701079e+000 -1.422796257410e+001 -8.143916577807e-001  1.326256929203e+001  4.654913714744e+000  3.171228976210e-001 -3.697943376264e+000  1.097182290282e+001 -1.273200604243e+001  1.247217744505e+001  2.241861634808e+000 -1.599411911191e+001 -7.183332268730e+000 -1.492864820520e+001  1.194043550682e+001  7.702350487225e+000  1.526176970924e+001 -8.189509309730e+000 -1.549413142998e+001  6.244151849146e+000  5.849538843534e+000 -1.189915337747e+001 -8.383717158143e+000 -1.227284131083e+001 -1.752414353253e+001  4.099056652711e+000 -1.036891162167e+001  1.311530849851e+001 -7.834789330807e+000 -1.297482638381e+001  1.880865011833e+001  1.953254508896e+001  1.359644588141e+000 -4.302318837457e+000  3.989234879340e+000  6.956354840425e+000  1.574571428416e+001  1.026948059395e+001  1.482421578960e+001 -1.027324346285e+001 -1.030235331328e+001  1.372892578472e+001 -1.106319716308e+001 -1.308553625714e+001  1.391159028796e-002  8.544979679595e+000  1.756681526546e+000 -1.185749857548e+001 -1.162389837047e+001  1.872638477556e+001  3.117521817060e+000 -1.410899663558e+001  7.847083683078e+000  7.913902765807e+000  6.560425747136e+000 -1.033006479136e+001  1.457763041181e+001 -1.228886936576e-001  1.260989451802e+001 -1.784831336245e+001  1.536852994346e+001 -5.852830895058e+000  9.663967268831e+000  1.876018100196e+001 -5.170756550501e-002  1.631629322357e+001  1.912114851249e+001  9.072124677712e+000  4.171781571678e+000  1.733890002729e+001  1.718118451404e+001  4.014816545604e+000  5.127762795543e+000  2.249346932379e+000  9.560901962080e+000  1.823046719087e+000  9.764082052677e+000 -2.694601159068e-001  2.025349080675e+000 -4.725824538054e+000  1.745344117971e+000  6.468111631411e+000 -7.815027881952e+000 -4.954839833062e-001  1.613845975210e+001  1.333234631855e+001  9.383151826713e+000 -8.827365744809e-001 -3.911479283038e+000  4.737281423281e+000 -8.150264654399e+000 -7.039226296969e+000  1.871769954321e+001 -1.507186658164e+001 -9.689218688286e+000 -1.754821794656e+001 -1.287184875400e+001 -2.525313901509e+000 -9.424448497589e-001  1.860697604272e+001  1.380717174829e+001 -1.846965731348e+001  1.922175768180e+001  2.827978633194e+000  1.430932639379e+001  5.852702341800e+000 -3.167075930324e+000  1.455506307422e+001  3.990235586931e+000  2.519672924819e+000  1.403615248327e+001  2.649658515830e+000  1.769053854580e+001  1.241377936856e+001  1.883957320032e+001  1.674657123286e+001 -1.005978119988e+000 -1.267992572653e+001  5.411596861824e+000 -8.537149831783e+000  1.664487854952e+001 -1.149322242056e+001 -1.214226371033e+001 -6.675058023938e+000 -2.421581645021e+000 -6.585638947021e+000  6.195050846295e+000  3.159570786515e+000 -1.713119400730e+001  7.219685265313e+000 -1.057893440676e+001 -4.027745309888e+000  2.834703970299e+000  1.579246331462e+001  1.075832030119e+001 -1.748697783705e+001 -5.897123214056e+000  1.196611111974e+001 -6.951381828150e+000 -2.294724580288e+000 -1.496946688832e+001 -6.762454750221e+000  1.602455840650e+001  1.150374397883e+001  1.090637999740e+001  4.025572652481e+000  4.244609290333e+000 -1.389602684548e+000 -2.829121941334e+000  1.459734955447e+001  4.998779129043e+000 -1.442503464302e+001
