  4.868613446754e-001  7.000000000000e+000  1.810104137160e+000
  1.460584034026e+000  8.600000000000e+001  3.176917465219e+000
  2.434306723377e+000  7.700000000000e+001  1.047955026777e+000
  3.408029412728e+000  5.600000000000e+001  3.913738674940e-001
  4.381752102079e+000  2.900000000000e+001  1.229344730155e-001
  5.355474791429e+000  2.600000000000e+001  7.388180151672e-002
  6.329197480780e+000  1.800000000000e+001  3.665002752404e-002
  7.302920170131e+000  1.500000000000e+001  2.295144721673e-002
  8.276642859482e+000  1.200000000000e+001  1.429970351937e-002
  9.250365548833e+000  1.000000000000e+001  9.541930085185e-003
  1.022408823818e+001  2.000000000000e+000  1.562455016970e-003
  1.119781092753e+001  6.000000000000e+000  3.908105369902e-003
  1.217153361688e+001  6.000000000000e+000  3.308140366420e-003
  1.314525630624e+001  3.000000000000e+000  1.418206427652e-003
  1.411897899559e+001  6.000000000000e+000  2.458823822268e-003
  1.509270168494e+001  4.000000000000e+000  1.434598087703e-003
  1.606642437429e+001  5.000000000000e+000  1.582535528204e-003
  1.704014706364e+001  1.000000000000e+000  2.813779165490e-004
  1.801386975299e+001  1.000000000000e+000  2.517880285380e-004
