  5.361142613026e-001  2.800000000000e+001  5.422597313862e+000
  1.608342783908e+000  8.300000000000e+001  2.296303964544e+000
  2.680571306513e+000  8.000000000000e+001  8.154281674981e-001
  3.752799829118e+000  4.900000000000e+001  2.564741972773e-001
  4.825028351724e+000  3.600000000000e+001  1.142936201985e-001
  5.897256874329e+000  3.000000000000e+001  6.384533729037e-002
  6.969485396934e+000  7.000000000000e+000  1.067440416115e-002
  8.041713919539e+000  7.000000000000e+000  8.021593659559e-003
  9.113942442144e+000  1.100000000000e+001  9.817078744648e-003
  1.018617096475e+001  5.000000000000e+000  3.573140032856e-003
  1.125839948735e+001  5.000000000000e+000  2.925440933245e-003
  1.233062800996e+001  5.000000000000e+000  2.439095589179e-003
  1.340285653257e+001  6.000000000000e+000  2.477580253059e-003
  1.447508505517e+001  2.000000000000e+000  7.080957578822e-004
  1.554731357778e+001  1.000000000000e+000  3.069163071011e-004
  1.661954210038e+001  0.000000000000e+000  0.000000000000e+000
  1.769177062299e+001  1.000000000000e+000  2.370430719471e-004
  1.876399914559e+001  0.000000000000e+000  0.000000000000e+000
