 -4.412424897520e+000  1.318445289554e+000  2.819479225702e+000 -5.900087877699e+000  5.001252023400e+000  3.937281000031e+000 -1.844457529490e+001 -2.225163378262e+000  1.512206674779e+001  6.793160481451e+000 -1.735173715769e+001 -5.672704688041e+000  7.360235147753e+000 -4.810414765569e+000 -5.729895544930e+000 -1.786862689389e+000  1.927880870607e+001 -1.440621022139e+001 -2.252266446523e+000  1.196720890870e+001 -9.150041097649e-001  1.126480359061e+001  8.370830568296e+000 -5.538714732117e+000 -7.926394122546e+000 -1.202782682041e+001 -1.428578544960e+001 -4.974163224090e+000  1.169691383381e+001  1.253746742666e+001  5.937364238992e+000 -6.158457217201e+000 -9.130853156769e+000 -1.907078147406e+001  9.842779028845e+000  2.216458723809e+000 -7.355272806699e+000  8.061821368721e+000  1.617691089468e+001  6.176390082380e+000 -1.389550395932e-001 -1.212490750482e+001 -8.582197237556e+000  1.239381152396e+001  1.736473532018e+000 -6.083188861026e+000  1.281236485060e+001 -1.872275657618e+001  4.502210589746e+000  1.975267887611e+001  7.541493973361e+000 -9.693534313210e+000  1.454268238312e+001  2.727009130036e+000 -1.521052768083e+001 -4.275008385617e+000 -1.628763146121e+001 -2.560534587073e+000 -4.985219697576e+000 -1.307685607523e+001 -6.949038431290e+000  3.071419546178e+000 -5.918834452418e-002 -1.020011756213e+001  4.954163848977e+000 -1.815262597587e+001  3.568865390746e-001  9.781104629307e+000  7.615175629557e+000  5.215317508241e+000  1.138311045684e+001  5.905229662502e-001 -5.158281800173e+000  1.613709977716e-001  1.369209478722e+000 -1.280284155331e+001 -1.730851114182e-001 -9.312629408417e+000 -9.484844860881e-001  8.706561963961e+000 -1.161384424092e+001  1.692653877276e+001  1.816821117232e+001  9.647369488848e+000 -1.383869259499e+001 -6.801928264543e+000  1.668596056392e+001 -1.457580204773e+001 -1.357749938216e+001  8.276048832796e+000 -2.237581879781e+000 -5.544787076303e+000 -3.530138604230e+000  9.942931621350e+000  6.830215267228e+000  6.639464810137e-002  5.765538519089e+000 -1.140394645393e+001  1.113053870805e+001  2.379690196351e-001
 -4.405811756670e+000  1.323646847720e+000  2.808253852817e+000 -5.897201872939e+000  4.994729034335e+000  3.936353410723e+000 -1.842328176190e+001 -2.228364955317e+000  1.510673320565e+001  6.785893972784e+000 -1.733838664163e+001 -5.671880007565e+000  7.352667069146e+000 -4.803609842269e+000 -5.717784078531e+000 -1.791492905689e+000  1.925697250581e+001 -1.439174975879e+001 -2.255161933552e+000  1.195357130369e+001 -9.069866498757e-001  1.125381011201e+001  8.360286533714e+000 -5.531608207502e+000 -7.912093113732e+000 -1.201926797916e+001 -1.427269956006e+001 -4.971731903003e+000  1.168540424488e+001  1.252131371004e+001  5.919660689985e+000 -6.145821313987e+000 -9.123742704064e+000 -1.905096566342e+001  9.839989322833e+000  2.214035906312e+000 -7.346255012965e+000  8.054276560652e+000  1.617045389825e+001  6.169654360480e+000 -1.374276483514e-001 -1.211295813735e+001 -8.601389191476e+000  1.237526159620e+001  1.725685975555e+000 -6.073889337696e+000  1.280231376007e+001 -1.870555760442e+001  4.501600861769e+000  1.973386130359e+001  7.528438505201e+000 -9.683922708251e+000  1.452619175930e+001  2.727485868402e+000 -1.519236649410e+001 -4.279715676758e+000 -1.627267168313e+001 -2.554910684229e+000 -4.994524727206e+000 -1.307114772287e+001 -6.944473903665e+000  3.065269027651e+000 -5.761179448369e-002 -1.016642019441e+001  4.956729437153e+000 -1.813657288379e+001  3.526338597916e-001  9.766752768425e+000  7.605431448646e+000  5.209350002352e+000  1.137379011396e+001  5.872081081782e-001 -5.153369612139e+000  1.686297025246e-001  1.366870484828e+000 -1.279376202797e+001 -1.706807629297e-001 -9.302503332750e+000 -9.456175850100e-001  8.707696286543e+000 -1.160117495537e+001  1.691218737436e+001  1.815459759377e+001  9.634349408588e+000 -1.383414819755e+001 -6.796637414253e+000  1.666862903860e+001 -1.456218333070e+001 -1.356757402631e+001  8.263365296377e+000 -2.236111024412e+000 -5.544296028920e+000 -3.522002277226e+000  9.942056023179e+000  6.828919584718e+000  6.378904477044e-002  5.755888788822e+000 -1.139013075550e+001  1.111664626147e+001  2.425356442434e-001
 -4.385943171564e+000  1.339378141384e+000  2.774383539111e+000 -5.888691096949e+000  4.975145634048e+000  3.933586965209e+000 -1.835923993585e+001 -2.238005085782e+000  1.506067304188e+001  6.764060661951e+000 -1.729828636779e+001 -5.669403647047e+000  7.329934937870e+000 -4.783156263759e+000 -5.681371513175e+000 -1.805444650950e+000  1.919126000006e+001 -1.434826863366e+001 -2.263873997399e+000  1.191252500474e+001 -8.828075221067e-001  1.122064626242e+001  8.328579000614e+000 -5.510253615265e+000 -7.869009274130e+000 -1.199356463845e+001 -1.423339998728e+001 -4.964425048820e+000  1.165084963570e+001  1.247274601532e+001  5.865589307833e+000 -6.107556980543e+000 -9.102382844972e+000 -1.899136977276e+001  9.831746056458e+000  2.206760213740e+000 -7.319153826489e+000  8.031615425344e+000  1.615118809963e+001  6.149409991656e+000 -1.328401490268e-001 -1.207705632120e+001 -8.662977708987e+000  1.231940556847e+001  1.693235714727e+000 -6.045945948059e+000  1.277212802484e+001 -1.865388067022e+001  4.499855299604e+000  1.967733206234e+001  7.489195798325e+000 -9.655040067789e+000  1.447665625679e+001  2.728965672241e+000 -1.513774088371e+001 -4.294144168984e+000 -1.622770478798e+001 -2.538025629994e+000 -5.022675934085e+000 -1.305409569154e+001 -6.930755769048e+000  3.046690599169e+000 -5.288541928608e-002 -1.006174879535e+001  4.965176104447e+000 -1.808835597264e+001  3.398505568995e-001  9.723579522510e+000  7.576162380198e+000  5.191348638621e+000  1.134576787812e+001  5.772370308352e-001 -5.138614296876e+000  1.906162899023e-001  1.359853987011e+000 -1.276649470849e+001 -1.634427468304e-001 -9.272090328865e+000 -9.369744883513e-001  8.711200205133e+000 -1.156311755879e+001  1.686907808582e+001  1.811371115340e+001  9.595228833452e+000 -1.382060463762e+001 -6.780724206805e+000  1.661654345020e+001 -1.452128011118e+001 -1.353777171599e+001  8.225227767363e+000 -2.231708297515e+000 -5.542872012449e+000 -3.497565460860e+000  9.939610658762e+000  6.825107942419e+000  5.595346379672e-002  5.726873162199e+000 -1.134852067674e+001  1.107490767615e+001  2.562749391538e-001
 -4.352731037615e+000  1.366032370834e+000  2.717257799118e+000 -5.875021308578e+000  4.942458469112e+000  3.929031834303e+000 -1.825195611946e+001 -2.254191567969e+000  1.498370641962e+001  6.727558375206e+000 -1.723128914141e+001 -5.665268549574e+000  7.291954484163e+000 -4.748936551608e+000 -5.620419987923e+000 -1.828905326486e+000  1.908104137091e+001 -1.427546369854e+001 -2.278480483021e+000  1.184365804101e+001 -8.420772924199e-001  1.116472952981e+001  8.275478559238e+000 -5.474544910394e+000 -7.796577894346e+000 -1.195063584117e+001 -1.416776020591e+001 -4.952203504217e+000  1.159317252131e+001  1.239144140328e+001  5.771773738207e+000 -6.042519046560e+000 -9.066687445070e+000 -1.889153804649e+001  9.818449849608e+000  2.194609850624e+000 -7.273824915406e+000  7.993757334956e+000  1.611944440948e+001  6.115544060558e+000 -1.251761649791e-001 -1.201703955194e+001 -8.783253442597e+000  1.222560038407e+001  1.638856827708e+000 -5.999222957035e+000  1.272170963092e+001 -1.856748399934e+001  4.497242004640e+000  1.958285995752e+001  7.423534359191e+000 -9.606741808181e+000  1.439388411064e+001  2.731603108968e+000 -1.504621682560e+001 -4.319282562514e+000 -1.615246076003e+001 -2.509839632014e+000 -5.070422114591e+000 -1.302593142200e+001 -6.907795030214e+000  3.015288220286e+000 -4.501979153959e-002 -9.871701990524e+000  4.982214299638e+000 -1.800780159037e+001  3.184600626022e-001  9.651221909626e+000  7.527258091046e+000  5.160998908365e+000  1.129885480351e+001  5.605288868429e-001 -5.113958778193e+000  2.279933581706e-001  1.348161938684e+000 -1.272095278029e+001 -1.512946366845e-001 -9.221285537238e+000 -9.224255926011e-001  8.717387758078e+000 -1.149952228629e+001  1.679704453860e+001  1.804541391295e+001  9.529825196900e+000 -1.379834086796e+001 -6.754065194556e+000  1.652942802461e+001 -1.445295028807e+001 -1.348801340538e+001  8.161372156516e+000 -2.224403777487e+000 -5.540665345398e+000 -3.456744623926e+000  9.936173542577e+000  6.819015799235e+000  4.283100408817e-002  5.678290312147e+000 -1.127860879924e+001  1.100513752663e+001  2.793067976230e-001
 -4.306026409474e+000  1.404313166384e+000  2.635755504313e+000 -5.857057835208e+000  4.896595095518e+000  3.922775807029e+000 -1.810057217068e+001 -2.277109562537e+000  1.487552946557e+001  6.676214075520e+000 -1.713714619153e+001 -5.659462603745e+000  7.238583284616e+000 -4.700751326004e+000 -5.534521464155e+000 -1.862201569700e+000  1.892520161254e+001 -1.417281696570e+001 -2.299114671298e+000  1.174624253251e+001 -7.841147095395e-001  1.108496533140e+001  8.200592117439e+000 -5.424301902186e+000 -7.693775476834e+000 -1.189034494366e+001 -1.407556659057e+001 -4.935000341423e+000  1.151224382211e+001  1.227685049174e+001  5.630051901916e+000 -5.948504606558e+000 -9.016510804772e+000 -1.875067408545e+001  9.800853963375e+000  2.177548244464e+000 -7.210024747790e+000  7.940566245604e+000  1.607583000527e+001  6.067863892423e+000 -1.144069630742e-001 -1.193263235360e+001 -9.024733464674e+000  1.209268470828e+001  1.562095351679e+000 -5.933489796642e+000  1.265089310959e+001 -1.844595884880e+001  4.494274003251e+000  1.945005421037e+001  7.331059516397e+000 -9.538783167877e+000  1.427755275033e+001  2.735675895375e+000 -1.491704408372e+001 -4.357048085327e+000 -1.604646290736e+001 -2.470287222539e+000 -5.139168140281e+000 -1.298708551028e+001 -6.875374012525e+000  2.970345895898e+000 -3.403513446653e-002 -9.541829831782e+000  5.014744709439e+000 -1.789461798308e+001  2.883319775361e-001  9.549039211269e+000  7.458532124706e+000  5.117707553144e+000  1.123271681505e+001  5.369442981791e-001 -5.079304767465e+000  2.819811600366e-001  1.331799233202e+000 -1.265698957018e+001 -1.341037532397e-001 -9.149912423311e+000 -9.017465184829e-001  8.726822527519e+000 -1.141013564637e+001  1.669580577948e+001  1.794947319018e+001  9.437828915653e+000 -1.376785752581e+001 -6.716449598145e+000  1.640681382518e+001 -1.435695399701e+001 -1.341816627933e+001  8.071346875395e+000 -2.214249457707e+000 -5.537935011154e+000 -3.399400528092e+000  9.932836286450e+000  6.811068715723e+000  2.432483377342e-002  5.609797923817e+000 -1.117948472114e+001  1.090702101000e+001  3.118366514518e-001
 -4.245616124846e+000  1.455322855302e+000  2.528043982171e+000 -5.836236960207e+000  4.837453651140e+000  3.914951136077e+000 -1.790380508489e+001 -2.307030425557e+000  1.473570779310e+001  6.609779717179e+000 -1.701550180380e+001 -5.651968046024e+000  7.169617706201e+000 -4.638313612913e+000 -5.423078819641e+000 -1.905822648257e+000  1.872202237078e+001 -1.403958547244e+001 -2.325970874503e+000  1.161916127750e+001 -7.078922591107e-001  1.097948790427e+001  8.103345456738e+000 -5.359263689961e+000 -7.558961959560e+000 -1.181249692631e+001 -1.395651412649e+001 -4.912718155088e+000  1.140788252583e+001  1.212818029783e+001  5.415010876533e+000 -5.821606617271e+000 -8.951644273428e+000 -1.856757701508e+001  9.780229167540e+000  2.155523751566e+000 -7.127406403160e+000  7.871848152656e+000  1.602133025175e+001  6.006089899237e+000 -1.004888552328e-001 -1.182343898762e+001 -9.604649653385e+000  1.191880868616e+001  1.462291759675e+000 -5.848414230698e+000  1.255944215562e+001 -1.828872061229e+001  4.491848353639e+000  1.927835612628e+001  7.211199311625e+000 -9.450812321837e+000  1.412720409261e+001  2.741616332293e+000 -1.474911932860e+001 -4.410879730532e+000 -1.590897892897e+001 -2.419278597819e+000 -5.231347145805e+000 -1.293826969522e+001 -6.832929626722e+000  2.910725404925e+000 -1.996559849730e-002 -8.884213380264e+000  5.085713032849e+000 -1.774839317320e+001  2.492758438705e-001  9.416049705161e+000  7.369717784439e+000  5.060457097708e+000  1.114684030873e+001  5.062777856639e-001 -5.034503994376e+000  3.545828339942e-001  1.310775797584e+000 -1.257439542366e+001 -1.116719427876e-001 -9.057720060427e+000 -8.746044418047e-001  8.740389343649e+000 -1.129459431830e+001  1.656496059145e+001  1.782555720900e+001  9.318795088330e+000 -1.372993907296e+001 -6.667571363265e+000  1.624802408055e+001 -1.423294889962e+001 -1.332804209106e+001  7.954494422645e+000 -2.201321702710e+000 -5.535040088558e+000 -3.325338048557e+000  9.931467736925e+000  6.801941199784e+000  2.951542957276e-004  5.520902367998e+000 -1.104975989578e+001  1.078010479665e+001  3.541646468722e-001
 -4.171217041416e+000  1.520729467731e+000  2.391166206944e+000 -5.814913989426e+000  4.764901700750e+000  3.905745292579e+000 -1.765984460495e+001 -2.344325295807e+000  1.456366666066e+001  6.527926570150e+000 -1.686588533573e+001 -5.642760415096e+000  7.084788462571e+000 -4.561239893779e+000 -5.285275685519e+000 -1.960458120033e+000  1.846896314500e+001 -1.387486724381e+001 -2.359312749164e+000  1.146077515783e+001 -6.119441946143e-001  1.084505529643e+001  7.982955437386e+000 -5.279070848595e+000 -7.389561481598e+000 -1.171683428438e+001 -1.381019946770e+001 -4.885224613942e+000  1.127985168125e+001  1.194436976803e+001  4.970524682247e+000 -5.654573015251e+000 -8.871810762881e+000 -1.834053110993e+001  9.758697470698e+000  2.128469616251e+000 -7.025514259065e+000  7.787347369483e+000  1.595750000103e+001  5.929845083898e+000 -8.335827720130e-002 -1.168893246237e+001 -9.872160403959e+000  1.170109362954e+001  1.338549423271e+000 -5.743552200355e+000  1.244704390377e+001 -1.809499632591e+001  4.491572317967e+000  1.906702708560e+001  7.063182971158e+000 -9.342349098892e+000  1.394223677451e+001  2.750033557870e+000 -1.454099369217e+001 -4.487248638241e+000 -1.573892935267e+001 -2.356700379774e+000 -5.351694652978e+000 -1.288062951385e+001 -6.778837374784e+000  2.834674688066e+000 -2.865989796252e-003 -8.457020140113e+000  5.342527837580e+000 -1.756860029922e+001  2.010208485880e-001  9.250818076842e+000  7.260460986651e+000  4.987463473086e+000  1.104046975382e+001  4.682459198869e-001 -4.979324222391e+000  4.490493778300e-001  1.285104412466e+000 -1.247289284137e+001 -8.371756293584e-002 -8.944378747753e+000 -8.405366288193e-001  8.759422990168e+000 -1.115241560349e+001  1.640397923319e+001  1.767322844429e+001  9.172130944114e+000 -1.368576153003e+001 -6.607017144059e+000  1.605215200268e+001 -1.408048315525e+001 -1.321739464589e+001  7.809922805023e+000 -2.185722495139e+000 -5.532271312930e+000 -3.234303204262e+000  9.935313465326e+000  6.792660105712e+000 -2.944494221602e-002  5.410943480069e+000 -1.088778005882e+001  1.062378258117e+001  4.067008408800e-001
 -4.082461647127e+000  1.603093488553e+000  2.220116849428e+000 -5.797128257399e+000  4.678763032462e+000  3.895413873111e+000 -1.736617741892e+001 -2.389485334104e+000  1.435867748638e+001  6.430237453877e+000 -1.668769999316e+001 -5.631806828436e+000  6.983753788334e+000 -4.469038392978e+000 -5.120027310056e+000 -2.027063851825e+000  1.816224396369e+001 -1.367761302345e+001 -2.399485322826e+000  1.126868355693e+001 -4.942227269777e-001  1.067537425222e+001  7.838389785453e+000 -5.183252140515e+000 -7.181367819209e+000 -1.160303154855e+001 -1.363611193221e+001 -4.852346247072e+000  1.112781276853e+001  1.172406141521e+001  4.587366301153e+000 -5.431460844371e+000 -8.776657777595e+000 -1.806711383033e+001  9.739961456859e+000  2.096303127154e+000 -6.903777699123e+000  7.686741692614e+000  1.588683457679e+001  5.838638603631e+000 -6.292306923302e-002 -1.152843881281e+001 -1.003979160965e+001  1.143490699415e+001  1.189694373332e+000 -5.618335723639e+000  1.231330240691e+001 -1.786380665249e+001  4.496667284918e+000  1.881513419062e+001  6.886009054641e+000 -9.212764224764e+000  1.372188741682e+001  2.761455931684e+000 -1.429079806974e+001 -4.600591910752e+000 -1.553470435874e+001 -2.282399663477e+000 -5.509595456041e+000 -1.281603615816e+001 -6.709208219289e+000  2.739452145621e+000  1.719023285392e-002 -8.073214206988e+000  5.505343481366e+000 -1.735459610795e+001  1.432070569883e-001  9.051249732972e+000  7.130311799329e+000  4.895214345785e+000  1.091249621552e+001  4.224690273419e-001 -4.913433551563e+000  5.709171614179e-001  1.254724359670e+000 -1.235212960720e+001 -4.985268000782e-002 -8.809472802897e+000 -7.989237356925e-001  8.785948062034e+000 -1.098298538678e+001  1.621219657096e+001  1.749193547902e+001  8.997073949779e+000 -1.363707994864e+001 -6.534249088784e+000  1.581802837841e+001 -1.389898565225e+001 -1.308591582543e+001  7.636462485809e+000 -2.167587015044e+000 -5.529819583990e+000 -3.125987087657e+000  9.950600382248e+000  6.784743326421e+000 -6.514323644430e-002  5.279076347574e+000 -1.069168970923e+001  1.043726658006e+001  4.699857562582e-001
 -3.978880737521e+000  1.706594441651e+000  2.005375661793e+000 -5.790577838964e+000  4.578803724045e+000  3.884301076816e+000 -1.701927366216e+001 -2.443151780268e+000  1.411984057651e+001  6.316198145653e+000 -1.648020794635e+001 -5.619063421478e+000  6.866090628636e+000 -4.361093814340e+000 -4.925907787640e+000 -2.106965420151e+000  1.779597163016e+001 -1.344656435999e+001 -2.446931549234e+000  1.103925993155e+001 -3.518691031681e-001  1.045432022754e+001  7.668308727441e+000 -5.071215785126e+000 -6.926750877921e+000 -1.147068824755e+001 -1.343362267958e+001 -4.813859636279e+000  1.095128918931e+001  1.146556274610e+001  4.217726137898e+000 -5.092704474891e+000 -8.665748648973e+000 -1.774384894447e+001  9.731153542097e+000  2.058924150494e+000 -6.761506772132e+000  7.569636497139e+000  1.581356126074e+001  5.731840716593e+000 -3.904843900847e-002 -1.134111563484e+001 -1.014731536852e+001  1.111205816523e+001  1.014226010182e+000 -5.472055614935e+000  1.215773101132e+001 -1.759394088466e+001  4.515693434861e+000  1.852153299759e+001  6.678398820846e+000 -9.061264924657e+000  1.346520410496e+001  2.776012887475e+000 -1.399602745952e+001 -4.805638488921e+000 -1.529377061438e+001 -2.196171736682e+000 -5.725966497396e+000 -1.274768665748e+001 -6.613401416969e+000  2.620509167898e+000  4.012219275418e-002 -7.690258277994e+000  5.618471916369e+000 -1.710561392601e+001  7.538487837163e-002  8.814196850831e+000  6.978714502859e+000  4.774536496009e+000  1.076124873024e+001  3.684438866831e-001 -4.836395748297e+000  7.307842520243e-001  1.219419125462e+000 -1.221167013002e+001 -9.551012107906e-003 -8.652493076156e+000 -7.489471243807e-001  8.823151254684e+000 -1.078554295501e+001  1.598880180467e+001  1.728100275360e+001  8.792663695121e+000 -1.358657191173e+001 -6.448581812353e+000  1.554417628170e+001 -1.368775327061e+001 -1.293323004094e+001  7.432604081811e+000 -2.147094893084e+000 -5.527910788680e+000 -3.000040628866e+000  9.992768012286e+000  6.780516837342e+000 -1.071265045716e-001  5.124252845816e+000 -1.045926937618e+001  1.021955239131e+001  5.447189654896e-001
 -3.859888081347e+000  1.839053185225e+000  1.723512401263e+000 -5.813616535985e+000  4.464735170159e+000  3.872875086775e+000 -1.661397982537e+001 -2.506164707120e+000  1.384606352156e+001  6.185192212578e+000 -1.624251114333e+001 -5.604472906123e+000  6.731285986367e+000 -4.236647017481e+000 -4.701045665815e+000 -2.202023579607e+000  1.735998581564e+001 -1.318027656968e+001 -2.502214973232e+000  1.076663829281e+001 -1.808398883882e-001  1.005571136982e+001  7.470977644881e+000 -4.942230856287e+000 -6.608287690981e+000 -1.131931992973e+001 -1.320196967709e+001 -4.769478368665e+000  1.074970802501e+001  1.116679068764e+001  3.844045437486e+000 -4.676376489455e+000 -8.538550334129e+000 -1.736553164188e+001  9.749061035584e+000  2.016212190198e+000 -6.597889161340e+000  7.435557719351e+000  1.574561983626e+001  5.608645972466e+000 -1.152978295701e-002 -1.112592194785e+001 -1.020655773110e+001  1.071479408990e+001  8.102452452432e-001 -5.303834549731e+000  1.197974169969e+001 -1.728392421272e+001  4.634296989130e+000  1.818484656177e+001  6.438725875201e+000 -8.886866308623e+000  1.317101823888e+001  2.793403281583e+000 -1.365323862673e+001 -5.066565761523e+000 -1.501170454276e+001 -2.097784913312e+000 -6.083120803562e+000 -1.268148503380e+001 -6.433250136931e+000  2.469313551070e+000  6.581695776244e-002 -7.277244094136e+000  5.697600168890e+000 -1.682076757261e+001 -2.998276819503e-003  8.534657456850e+000  6.804992739349e+000  4.535046059906e+000  1.058413405492e+001  3.055133207294e-001 -4.747640687204e+000  9.549158861199e-001  1.178849596192e+000 -1.205098515090e+001  3.790806285073e-002 -8.472832827795e+000 -6.895110589184e-001  8.876417240490e+000 -1.055916018878e+001  1.573281733791e+001  1.703961617455e+001  8.557712578959e+000 -1.353853322801e+001 -6.349156092808e+000  1.522874933292e+001 -1.344593419335e+001 -1.275888375245e+001  7.196409057837e+000 -2.124477310468e+000 -5.526863308304e+000 -2.856100890944e+000  1.017569097728e+001  6.783966665809e+000 -1.558095756549e-001  4.945207057590e+000 -1.018809881919e+001  9.969387111445e+000  6.318013817041e-001
