  2.245705134749e+000  4.500000000000e+001  1.185702461588e-001
  6.737115404248e+000  2.500000000000e+001  9.410336996727e-003
  1.122852567375e+001  6.000000000000e+000  8.320719028685e-004
  1.571993594325e+001  4.000000000000e+000  2.848534442253e-004
  2.021134621274e+001  0.000000000000e+000  0.000000000000e+000
