  2.072701298803e-001  3.000000000000e+000  1.005385227752e+001
  6.218103896410e-001  1.600000000000e+001  7.660077925728e+000
  1.036350649402e+000  2.700000000000e+001  4.762351078824e+000
  1.450890909162e+000  3.900000000000e+001  3.532434583993e+000
  1.865431168923e+000  3.200000000000e+001  1.758050671479e+000
  2.279971428684e+000  3.800000000000e+001  1.399437313354e+000
  2.694511688444e+000  3.400000000000e+001  8.971941664977e-001
  3.109051948205e+000  3.900000000000e+001  7.733732521168e-001
  3.523592207966e+000  2.900000000000e+001  4.478674593672e-001
  3.938132467726e+000  2.500000000000e+001  3.091590491242e-001
  4.352672727487e+000  2.300000000000e+001  2.328686831651e-001
  4.767212987248e+000  1.800000000000e+001  1.519473895847e-001
  5.181753247008e+000  2.100000000000e+001  1.500574966794e-001
  5.596293506769e+000  1.500000000000e+001  9.189992941059e-002
  6.010833766530e+000  1.100000000000e+001  5.842175121643e-002
  6.425374026290e+000  1.500000000000e+001  6.972158306185e-002
  6.839914286051e+000  8.000000000000e+000  3.281551130973e-002
  7.254454545812e+000  7.000000000000e+000  2.552664705935e-002
  7.668994805572e+000  8.000000000000e+000  2.610542623179e-002
  8.083535065333e+000  5.000000000000e+000  1.468573221957e-002
  8.498075325094e+000  1.000000000000e+000  2.657640041638e-003
  8.912615584854e+000  9.000000000000e+000  2.174589533710e-002
  9.327155844615e+000  4.000000000000e+000  8.824974568811e-003
  9.741696104376e+000  8.000000000000e+000  1.618000768862e-002
  1.015623636414e+001  4.000000000000e+000  7.443162892851e-003
  1.057077662390e+001  2.000000000000e+000  3.435452683246e-003
  1.098531688366e+001  2.000000000000e+000  3.181095484106e-003
  1.139985714342e+001  1.000000000000e+000  1.476987259809e-003
  1.181439740318e+001  2.000000000000e+000  2.750335734515e-003
  1.222893766294e+001  4.000000000000e+000  5.134100486413e-003
  1.264347792270e+001  4.000000000000e+000  4.802986875681e-003
  1.305801818246e+001  2.000000000000e+000  2.251450515624e-003
  1.347255844222e+001  5.000000000000e+000  5.287605068643e-003
  1.388709870198e+001  1.000000000000e+000  9.953323708067e-004
  1.430163896174e+001  1.000000000000e+000  9.384721625612e-004
  1.471617922150e+001  3.000000000000e+000  2.659045828489e-003
  1.513071948126e+001  0.000000000000e+000  0.000000000000e+000
  1.554525974103e+001  1.000000000000e+000  7.943313800678e-004
  1.595980000079e+001  0.000000000000e+000  0.000000000000e+000
  1.637434026055e+001  1.000000000000e+000  7.159333673373e-004
  1.678888052031e+001  0.000000000000e+000  0.000000000000e+000
  1.720342078007e+001  1.000000000000e+000  6.485937860472e-004
  1.761796103983e+001  2.000000000000e+000  1.236864400261e-003
  1.803250129959e+001  0.000000000000e+000  0.000000000000e+000
  1.844704155935e+001  2.000000000000e+000  1.128188551593e-003
  1.886158181911e+001  1.000000000000e+000  5.395723864927e-004
  1.927612207887e+001  1.000000000000e+000  5.166153988756e-004
  1.969066233863e+001  0.000000000000e+000  0.000000000000e+000
