  2.000000000000e+000  1.600000000000e+001
  6.000000000000e+000  2.900000000000e+001
  1.000000000000e+001  1.700000000000e+001
  1.400000000000e+001  7.000000000000e+000
  1.800000000000e+001  9.000000000000e+000
  2.200000000000e+001  2.000000000000e+000
  2.600000000000e+001  0.000000000000e+000
  3.000000000000e+001  2.000000000000e+000
  3.400000000000e+001  4.000000000000e+000
  3.800000000000e+001  1.000000000000e+000
  4.200000000000e+001  2.000000000000e+000
  4.600000000000e+001  2.000000000000e+000
  5.000000000000e+001  2.000000000000e+000
  5.400000000000e+001  0.000000000000e+000
  5.800000000000e+001  1.000000000000e+000
  6.200000000000e+001  1.000000000000e+000
  6.600000000000e+001  0.000000000000e+000
  7.000000000000e+001  0.000000000000e+000
  7.400000000000e+001  0.000000000000e+000
  7.800000000000e+001  0.000000000000e+000
  8.200000000000e+001  1.000000000000e+000
  8.600000000000e+001  0.000000000000e+000
  9.000000000000e+001  0.000000000000e+000
  9.400000000000e+001  0.000000000000e+000
  9.800000000000e+001  0.000000000000e+000
