  4.945751414816e-001  4.000000000000e+000  9.866986711736e-001
  1.483725424445e+000  3.600000000000e+001  1.268612577223e+000
  2.472875707408e+000  7.700000000000e+001  9.996815484259e-001
  3.462025990371e+000  7.800000000000e+001  5.200168672402e-001
  4.451176273334e+000  5.200000000000e+001  2.102800446763e-001
  5.440326556297e+000  3.400000000000e+001  9.216416159314e-002
  6.429476839260e+000  2.800000000000e+001  5.438496612768e-002
  7.418627122223e+000  2.000000000000e+001  2.919226837792e-002
  8.407777405187e+000  7.000000000000e+000  7.957247348174e-003
  9.396927688150e+000  8.000000000000e+000  7.281909012352e-003
  1.038607797111e+001  8.000000000000e+000  5.961925505581e-003
  1.137522825408e+001  3.000000000000e+000  1.864040310781e-003
  1.236437853704e+001  4.000000000000e+000  2.103835119773e-003
  1.335352882000e+001  3.000000000000e+000  1.352877519891e-003
  1.434267910297e+001  4.000000000000e+000  1.563706293461e-003
  1.533182938593e+001  4.000000000000e+000  1.368514107037e-003
  1.632097966889e+001  5.000000000000e+000  1.509636889801e-003
  1.731012995185e+001  4.000000000000e+000  1.073665583432e-003
  1.829928023482e+001  1.000000000000e+000  2.401895499449e-004
  1.928843051778e+001  0.000000000000e+000  0.000000000000e+000
