 -7.453395043223e+000  1.427908247129e+001 -1.696214557945e+000 -1.860357975454e+000  1.634811779974e+000 -4.839106206505e+000 -6.037678750945e+000  1.825466420874e+000  6.454980755271e+000  1.396835685618e+000
 -7.453220676351e+000  1.427881868023e+001 -1.696634586676e+000 -1.860280951197e+000  1.634810205691e+000 -4.838562301165e+000 -6.037179087221e+000  1.825117582749e+000  6.454895431645e+000  1.396808748397e+000
 -7.452697575977e+000  1.427802728909e+001 -1.697896648521e+000 -1.860047989432e+000  1.634805478671e+000 -4.836930337095e+000 -6.035679840220e+000  1.824070136923e+000  6.454639460294e+000  1.396728751176e+000
 -7.451825742755e+000  1.427670824386e+001 -1.700006783409e+000 -1.859653302434e+000  1.634797586394e+000 -4.834209569483e+000 -6.033180241507e+000  1.822321270668e+000  6.454212839768e+000  1.396598157556e+000
 -7.450605177475e+000  1.427486145456e+001 -1.702975444260e+000 -1.859086830951e+000  1.634786507988e+000 -4.830398754839e+000 -6.029679007250e+000  1.819866234670e+000  6.453615567532e+000  1.396421141333e+000
 -7.449035880594e+000  1.427248679511e+001 -1.706818136513e+000 -1.858333560030e+000  1.634772214205e+000 -4.825496147779e+000 -6.025174333553e+000  1.816698247543e+000  6.452847639787e+000  1.396203691997e+000
 -7.447117851553e+000  1.426958410332e+001 -1.711556450825e+000 -1.857372413215e+000  1.634754667408e+000 -4.819499496514e+000 -6.019663889924e+000  1.812808355136e+000  6.451909051195e+000  1.395953770412e+000
 -7.444851087830e+000  1.426615318077e+001 -1.717219675536e+000 -1.856174524100e+000  1.634733821541e+000 -4.812406037015e+000 -6.013144810887e+000  1.808185236770e+000  6.450799794511e+000  1.395681523612e+000
 -7.442235583688e+000  1.426219379274e+001 -1.723847327282e+000 -1.854700520692e+000  1.634709622095e+000 -4.804212485849e+000 -6.005613685749e+000  1.802814946961e+000  6.449519860080e+000  1.395399571753e+000
 -7.439271328518e+000  1.425770566806e+001 -1.731493238145e+000 -1.852896134802e+000  1.634682006079e+000 -4.794915031657e+000 -5.997066546614e+000  1.796680576266e+000  6.448069235175e+000  1.395123385854e+000
 -7.435958304651e+000  1.425268849896e+001 -1.740232484314e+000 -1.850684752074e+000  1.634650901978e+000 -4.784509325256e+000 -5.987498854737e+000  1.789761807931e+000  6.446447903114e+000  1.394871782898e+000
 -7.432296484431e+000  1.424714194092e+001 -1.750173986966e+000 -1.847953852892e+000  1.634616229713e+000 -4.772990468339e+000 -5.976905485499e+000  1.782034336832e+000  6.444655842064e+000  1.394667576458e+000
 -7.428285826170e+000  1.424106561248e+001 -1.761485845559e+000 -1.844527737715e+000  1.634577900610e+000 -4.760353000761e+000 -5.965280712489e+000  1.773469101916e+000  6.442693023382e+000  1.394538438470e+000
 -7.423926268325e+000  1.423445909501e+001 -1.774454459458e+000 -1.840103852036e+000  1.634535817358e+000 -4.746590886396e+000 -5.952618191678e+000  1.764031259690e+000  6.440559409197e+000  1.394518054756e+000
 -7.419217720378e+000  1.422732193247e+001 -1.789660917306e+000 -1.834062774754e+000  1.634489874000e+000 -4.731697497561e+000 -5.938910947850e+000  1.753678788497e+000  6.438254948600e+000  1.394647699987e+000
 -7.414160046185e+000  1.421965363108e+001 -1.808859391752e+000 -1.824521911458e+000  1.634439955938e+000 -4.715665598029e+000 -5.924151368994e+000  1.742360550919e+000  6.435779570628e+000  1.394978428994e+000
 -7.408753010272e+000  1.421145365886e+001 -1.409967102984e+000 -2.266211289174e+000  1.634385940102e+000 -4.698487324598e+000 -5.908331233508e+000  1.730013534492e+000  6.433133161213e+000  1.395574203521e+000
 -7.402663915894e+000  1.420271892141e+001 -5.864030275168e-001 -3.166163709139e+000  1.634327412732e+000 -4.680154196357e+000 -5.891740912600e+000  1.716557868009e+000  6.430244030644e+000  1.396515323854e+000
 -7.395431760228e+000  1.419344638427e+001  2.371315593565e-001 -4.066715338048e+000  1.634264306972e+000 -4.660657303890e+000 -5.874851659082e+000  1.701890414334e+000  6.427038777703e+000  1.397905117634e+000
 -7.387590528148e+000  1.418364600402e+001  1.060658815204e+000 -4.967324075585e+000  1.634198682548e+000 -4.639988314242e+000 -5.857795449192e+000  1.685875124796e+000  6.423566820978e+000  1.399881310634e+000
 -7.379481455829e+000  1.417334112725e+001  1.884182304548e+000 -5.867809470921e+000  1.634132867283e+000 -4.618139193367e+000 -5.840588187678e+000  1.668331576571e+000  6.419940410481e+000  1.402642489350e+000
 -7.371122605293e+000  1.416254863688e+001  2.707702931885e+000 -6.768232910252e+000  1.634068242200e+000 -4.595099647139e+000 -5.823234348080e+000  1.649002177415e+000  6.416210292012e+000  1.406480064188e+000
 -7.362516754431e+000  1.415127695767e+001  3.531221099746e+000 -7.668622666386e+000  1.634005499624e+000 -4.570857589955e+000 -5.805735757407e+000  1.627485945242e+000  6.412391546767e+000  1.411844844729e+000
 -7.353664398701e+000  1.413953006870e+001  4.354737091543e+000 -8.568991914754e+000  1.633944958217e+000 -4.545400041488e+000 -5.788093346905e+000  1.603090314087e+000  6.408489633196e+000  1.419516508886e+000
 -7.344565425412e+000  1.412730978823e+001  5.178251146460e+000 -9.469347555810e+000  1.633886735114e+000 -4.518713287112e+000 -5.770307669632e+000  1.574383262408e+000  6.404506962247e+000  1.431115657347e+000
 -7.335219495533e+000  1.411461683526e+001  6.001763474468e+000 -1.036969358465e+001  1.633830832228e+000 -4.490782910148e+000 -5.752379092749e+000  1.536979494118e+000  6.400444751090e+000  1.451628510537e+000
